"feature.id","record.id","record.station_id.wsi","feature.type","feature.geometry.type","feature.geometry.coordinates","feature.properties.phenomenonTime","feature.properties.key","feature.properties.value","feature.properties.units","feature.properties.description","feature.properties.resultTime","feature.properties.metadata","feature.properties.index"
"834038eda9bc43d9b3b31d970b8e47f4","A_ISCC60RJTD030000_C_EDZW_20220103010201_27953104-44","0-20000-0-47895","Feature","Point","[134.57333, 34.06666, 1.6]","2021-12-01T00:00:00Z/2021-12-02T00:00:00Z","air_temperature",13.9,"Celsius","NA","2022-03-08T13:34:20+0","a44e236f5dfb5d5fc5046bfa6eb2f477",13
"d93b5e37cec54469b2511b8d430c8c07","A_ISCC60RJTD030000_C_EDZW_20220103010201_27953104-44","0-20000-0-47895","Feature","Point","[134.57333, 34.06666, 1.6]","2021-12-01T00:00:00Z/2021-12-02T00:00:00Z","air_temperature",6.6,"Celsius","NA","2022-03-08T13:34:20+0","7c3133632ec1b4f1422d759c5c12fa26",15
"c7c2aaa78e2741d2a30d732179940140","A_ISCC60RJTD030000_C_EDZW_20220103010201_27953104-44","0-20000-0-47895","Feature","Point","[134.57333, 34.06666, 1.6]","2021-12-01T00:00:00Z/2021-12-02T00:00:00Z","air_temperature",10.5,"Celsius","NA","2022-03-08T13:34:20+0","35517ffca8eb8afca8b1e8140c51816f",17
"237fb8092c0441b29895dac7b8643c93","A_ISCC60RJTD030000_C_EDZW_20220103010201_27953104-44","0-20000-0-47895","Feature","Point","[134.57333, 34.06666, 1.6]","2021-12-01T00:00:00Z/2021-12-02T00:00:00Z","total_accumulated_precipitation",2.5,"kg m-2","NA","2022-03-08T13:34:20+0","0eaf7264a090d3487d6f4422c5306350",21
"61b1683761864689b5ff7d3f2c693018","A_ISCC60RJTD030000_C_EDZW_20220103010201_27953104-44","0-20000-0-47895","Feature","Point","[134.57333, 34.06666, 1.6]","2021-12-01T00:00:00Z/2021-12-02T00:00:00Z","depth_of_fresh_snow",0.0,"m","NA","2022-03-08T13:34:20+0","0eaf7264a090d3487d6f4422c5306350",22
"0b906c355f4c472d9bf05fff73dcdbb7","A_ISCC60RJTD030000_C_EDZW_20220103010201_27953104-44","0-20000-0-47895","Feature","Point","[134.57333, 34.06666, 1.6]","2021-12-01T00:00:00Z/2021-12-02T00:00:00Z","total_snow_depth",0.0,"m","NA","2022-03-08T13:34:20+0","0eaf7264a090d3487d6f4422c5306350",23
"279e525ba75a42d4ad429e033285c6fa","A_ISCC60RJTD030000_C_EDZW_20220103010201_27953104-44","0-20000-0-47895","Feature","Point","[134.57333, 34.06666, 1.6]","2021-12-02T00:00:00Z/2021-12-03T00:00:00Z","air_temperature",12.1,"Celsius","NA","2022-03-08T13:34:20+0","a44e236f5dfb5d5fc5046bfa6eb2f477",28
"cac9ee917aa84a39931b96d2a7ef833d","A_ISCC60RJTD030000_C_EDZW_20220103010201_27953104-44","0-20000-0-47895","Feature","Point","[134.57333, 34.06666, 1.6]","2021-12-02T00:00:00Z/2021-12-03T00:00:00Z","air_temperature",5.3,"Celsius","NA","2022-03-08T13:34:20+0","7c3133632ec1b4f1422d759c5c12fa26",30
"2fa53d02fb884975846f80477ab9b21e","A_ISCC60RJTD030000_C_EDZW_20220103010201_27953104-44","0-20000-0-47895","Feature","Point","[134.57333, 34.06666, 1.6]","2021-12-02T00:00:00Z/2021-12-03T00:00:00Z","air_temperature",8.0,"Celsius","NA","2022-03-08T13:34:20+0","35517ffca8eb8afca8b1e8140c51816f",32
"0d4e3c7e8fb34b44ab274b6056931f10","A_ISCC60RJTD030000_C_EDZW_20220103010201_27953104-44","0-20000-0-47895","Feature","Point","[134.57333, 34.06666, 1.6]","2021-12-02T00:00:00Z/2021-12-03T00:00:00Z","total_accumulated_precipitation",0.0,"kg m-2","NA","2022-03-08T13:34:20+0","0eaf7264a090d3487d6f4422c5306350",36
"c537b00802d74184a1b74616e035cefb","A_ISCC60RJTD030000_C_EDZW_20220103010201_27953104-44","0-20000-0-47895","Feature","Point","[134.57333, 34.06666, 1.6]","2021-12-02T00:00:00Z/2021-12-03T00:00:00Z","depth_of_fresh_snow",0.0,"m","NA","2022-03-08T13:34:20+0","0eaf7264a090d3487d6f4422c5306350",37
"c084d2dc68e5408c93d3920f40aa910f","A_ISCC60RJTD030000_C_EDZW_20220103010201_27953104-44","0-20000-0-47895","Feature","Point","[134.57333, 34.06666, 1.6]","2021-12-02T00:00:00Z/2021-12-03T00:00:00Z","total_snow_depth",0.0,"m","NA","2022-03-08T13:34:20+0","0eaf7264a090d3487d6f4422c5306350",38
"37f6b6e619bf420ea00d4f97d0545039","A_ISCC60RJTD030000_C_EDZW_20220103010201_27953104-44","0-20000-0-47895","Feature","Point","[134.57333, 34.06666, 1.6]","2021-12-03T00:00:00Z/2021-12-04T00:00:00Z","air_temperature",14.9,"Celsius","NA","2022-03-08T13:34:20+0","a44e236f5dfb5d5fc5046bfa6eb2f477",43
"b6392eb41b9843e9ab9d9774ac9ef42b","A_ISCC60RJTD030000_C_EDZW_20220103010201_27953104-44","0-20000-0-47895","Feature","Point","[134.57333, 34.06666, 1.6]","2021-12-03T00:00:00Z/2021-12-04T00:00:00Z","air_temperature",3.7,"Celsius","NA","2022-03-08T13:34:20+0","7c3133632ec1b4f1422d759c5c12fa26",45
"5b901da4b18546288e606e6bb81c6f3e","A_ISCC60RJTD030000_C_EDZW_20220103010201_27953104-44","0-20000-0-47895","Feature","Point","[134.57333, 34.06666, 1.6]","2021-12-03T00:00:00Z/2021-12-04T00:00:00Z","air_temperature",8.5,"Celsius","NA","2022-03-08T13:34:20+0","35517ffca8eb8afca8b1e8140c51816f",47
"a482205eb62143068c68e873cb4757aa","A_ISCC60RJTD030000_C_EDZW_20220103010201_27953104-44","0-20000-0-47895","Feature","Point","[134.57333, 34.06666, 1.6]","2021-12-03T00:00:00Z/2021-12-04T00:00:00Z","total_accumulated_precipitation",0.0,"kg m-2","NA","2022-03-08T13:34:20+0","0eaf7264a090d3487d6f4422c5306350",51
"6a4569072c6c40f7989ed658f356df11","A_ISCC60RJTD030000_C_EDZW_20220103010201_27953104-44","0-20000-0-47895","Feature","Point","[134.57333, 34.06666, 1.6]","2021-12-03T00:00:00Z/2021-12-04T00:00:00Z","depth_of_fresh_snow",0.0,"m","NA","2022-03-08T13:34:20+0","0eaf7264a090d3487d6f4422c5306350",52
"9299b900e95b463bb4128b922900b265","A_ISCC60RJTD030000_C_EDZW_20220103010201_27953104-44","0-20000-0-47895","Feature","Point","[134.57333, 34.06666, 1.6]","2021-12-03T00:00:00Z/2021-12-04T00:00:00Z","total_snow_depth",0.0,"m","NA","2022-03-08T13:34:20+0","0eaf7264a090d3487d6f4422c5306350",53
