"feature.id","record.id","record.station_id.wsi","feature.type","feature.geometry.type","feature.geometry.coordinates","feature.properties.phenomenonTime","feature.properties.key","feature.properties.value","feature.properties.units","feature.properties.description","feature.properties.resultTime","feature.properties.metadata","feature.properties.index"
"bdce10abbf934015874903ec236ce4be","A_IOBH03LFPW072000_C_EDZW_20220307202201_97895660-0","0-20002-0-1400011","Feature","Point","[55.27732, -20.94572]","2022-03-07T19:40:00Z","duration_of_wave_record",2400.0,"s","NA","2022-03-08T14:41:23+0","4dc9e7e0489371a7d1d0afd34fb554b5",32
"a4032a62d673455ea8b2a64f8a89ae81","A_IOBH03LFPW072000_C_EDZW_20220307202201_97895660-0","0-20002-0-1400011","Feature","Point","[55.27732, -20.94572]","2022-03-07T19:40:00Z","significant_wave_height",0.6,"m","NA","2022-03-08T14:41:23+0","4dc9e7e0489371a7d1d0afd34fb554b5",33
"d63fcfe8796a4b95917ceb6f852cd8fe","A_IOBH03LFPW072000_C_EDZW_20220307202201_97895660-0","0-20002-0-1400011","Feature","Point","[55.27732, -20.94572]","2022-03-07T19:40:00Z","maximum_wave_height",0.9,"m","NA","2022-03-08T14:41:23+0","4dc9e7e0489371a7d1d0afd34fb554b5",34
"8a24200655af4f039648940e519a8f4b","A_IOBH03LFPW072000_C_EDZW_20220307202201_97895660-0","0-20002-0-1400011","Feature","Point","[55.27732, -20.94572]","2022-03-07T19:40:00Z","average_wave_period",7.0,"s","NA","2022-03-08T14:41:23+0","4dc9e7e0489371a7d1d0afd34fb554b5",35
