"feature.id","record.id","record.station_id.wsi","feature.type","feature.geometry.type","feature.geometry.coordinates","feature.properties.phenomenonTime","feature.properties.key","feature.properties.value","feature.properties.units","feature.properties.description","feature.properties.resultTime","feature.properties.metadata","feature.properties.index"
"d4e37a6fa639482ab396137ea2531f9e","A_ISCC60RJTD030000_C_EDZW_20220103010201_27953104-40","0-20000-0-47843","Feature","Point","[128.82666, 32.69333, 25.1]","2021-12-01T00:00:00Z/2021-12-02T00:00:00Z","air_temperature",10.9,"Celsius","NA","2022-03-08T13:34:18+0","a44e236f5dfb5d5fc5046bfa6eb2f477",13
"f8995dcd8f5545abb83115c220a8be91","A_ISCC60RJTD030000_C_EDZW_20220103010201_27953104-40","0-20000-0-47843","Feature","Point","[128.82666, 32.69333, 25.1]","2021-12-01T00:00:00Z/2021-12-02T00:00:00Z","air_temperature",7.6,"Celsius","NA","2022-03-08T13:34:18+0","7c3133632ec1b4f1422d759c5c12fa26",15
"331a2aae5ebc4ef3be681f8b1b6cbbbb","A_ISCC60RJTD030000_C_EDZW_20220103010201_27953104-40","0-20000-0-47843","Feature","Point","[128.82666, 32.69333, 25.1]","2021-12-01T00:00:00Z/2021-12-02T00:00:00Z","air_temperature",9.4,"Celsius","NA","2022-03-08T13:34:18+0","35517ffca8eb8afca8b1e8140c51816f",17
"fb5c3d377d254cf39fb0954f75670c1f","A_ISCC60RJTD030000_C_EDZW_20220103010201_27953104-40","0-20000-0-47843","Feature","Point","[128.82666, 32.69333, 25.1]","2021-12-01T00:00:00Z/2021-12-02T00:00:00Z","total_accumulated_precipitation",-0.1,"kg m-2","NA","2022-03-08T13:34:18+0","0eaf7264a090d3487d6f4422c5306350",21
"590b8fc9be7540a5b2c8553aeb5cebf9","A_ISCC60RJTD030000_C_EDZW_20220103010201_27953104-40","0-20000-0-47843","Feature","Point","[128.82666, 32.69333, 25.1]","2021-12-02T00:00:00Z/2021-12-03T00:00:00Z","air_temperature",12.4,"Celsius","NA","2022-03-08T13:34:18+0","a44e236f5dfb5d5fc5046bfa6eb2f477",28
"af1a172b72884dfcb1c4733358a34ce7","A_ISCC60RJTD030000_C_EDZW_20220103010201_27953104-40","0-20000-0-47843","Feature","Point","[128.82666, 32.69333, 25.1]","2021-12-02T00:00:00Z/2021-12-03T00:00:00Z","air_temperature",5.8,"Celsius","NA","2022-03-08T13:34:18+0","7c3133632ec1b4f1422d759c5c12fa26",30
"f573893a41f24d93814570b987e6a9fa","A_ISCC60RJTD030000_C_EDZW_20220103010201_27953104-40","0-20000-0-47843","Feature","Point","[128.82666, 32.69333, 25.1]","2021-12-02T00:00:00Z/2021-12-03T00:00:00Z","air_temperature",8.0,"Celsius","NA","2022-03-08T13:34:18+0","35517ffca8eb8afca8b1e8140c51816f",32
"9b00e3b02afd44c6bcb2ad91518cfdda","A_ISCC60RJTD030000_C_EDZW_20220103010201_27953104-40","0-20000-0-47843","Feature","Point","[128.82666, 32.69333, 25.1]","2021-12-02T00:00:00Z/2021-12-03T00:00:00Z","total_accumulated_precipitation",1.0,"kg m-2","NA","2022-03-08T13:34:18+0","0eaf7264a090d3487d6f4422c5306350",36
"6c5819c7b0a246188ba18610f8aca346","A_ISCC60RJTD030000_C_EDZW_20220103010201_27953104-40","0-20000-0-47843","Feature","Point","[128.82666, 32.69333, 25.1]","2021-12-03T00:00:00Z/2021-12-04T00:00:00Z","air_temperature",16.3,"Celsius","NA","2022-03-08T13:34:18+0","a44e236f5dfb5d5fc5046bfa6eb2f477",43
"124f6990b8e5469e913772e842990372","A_ISCC60RJTD030000_C_EDZW_20220103010201_27953104-40","0-20000-0-47843","Feature","Point","[128.82666, 32.69333, 25.1]","2021-12-03T00:00:00Z/2021-12-04T00:00:00Z","air_temperature",6.0,"Celsius","NA","2022-03-08T13:34:18+0","7c3133632ec1b4f1422d759c5c12fa26",45
"b7fc7b81411a4340969ab91a7d7f1531","A_ISCC60RJTD030000_C_EDZW_20220103010201_27953104-40","0-20000-0-47843","Feature","Point","[128.82666, 32.69333, 25.1]","2021-12-03T00:00:00Z/2021-12-04T00:00:00Z","air_temperature",11.3,"Celsius","NA","2022-03-08T13:34:18+0","35517ffca8eb8afca8b1e8140c51816f",47
"15755e052aae4b4696128e600289a54c","A_ISCC60RJTD030000_C_EDZW_20220103010201_27953104-40","0-20000-0-47843","Feature","Point","[128.82666, 32.69333, 25.1]","2021-12-03T00:00:00Z/2021-12-04T00:00:00Z","total_accumulated_precipitation",5.5,"kg m-2","NA","2022-03-08T13:34:18+0","0eaf7264a090d3487d6f4422c5306350",51
"66f2c446ab7046b0805188537e6730db","A_ISCC60RJTD030000_C_EDZW_20220103010201_27953104-40","0-20000-0-47843","Feature","Point","[128.82666, 32.69333, 25.1]","2021-12-04T00:00:00Z/2021-12-05T00:00:00Z","air_temperature",13.1,"Celsius","NA","2022-03-08T13:34:18+0","a44e236f5dfb5d5fc5046bfa6eb2f477",58
"ca6b8301aedb413691aaeffd0788a7c7","A_ISCC60RJTD030000_C_EDZW_20220103010201_27953104-40","0-20000-0-47843","Feature","Point","[128.82666, 32.69333, 25.1]","2021-12-04T00:00:00Z/2021-12-05T00:00:00Z","air_temperature",8.6,"Celsius","NA","2022-03-08T13:34:18+0","7c3133632ec1b4f1422d759c5c12fa26",60
"021ec25ed0c340b8868a4ebc52adb273","A_ISCC60RJTD030000_C_EDZW_20220103010201_27953104-40","0-20000-0-47843","Feature","Point","[128.82666, 32.69333, 25.1]","2021-12-04T00:00:00Z/2021-12-05T00:00:00Z","air_temperature",10.8,"Celsius","NA","2022-03-08T13:34:18+0","35517ffca8eb8afca8b1e8140c51816f",62
"c32e18f4b29b4b2abb4637a81a2a9abf","A_ISCC60RJTD030000_C_EDZW_20220103010201_27953104-40","0-20000-0-47843","Feature","Point","[128.82666, 32.69333, 25.1]","2021-12-04T00:00:00Z/2021-12-05T00:00:00Z","total_accumulated_precipitation",0.0,"kg m-2","NA","2022-03-08T13:34:18+0","0eaf7264a090d3487d6f4422c5306350",66
"641b2bbe8b284baf9b38e0736600b7bf","A_ISCC60RJTD030000_C_EDZW_20220103010201_27953104-40","0-20000-0-47843","Feature","Point","[128.82666, 32.69333, 25.1]","2021-12-05T00:00:00Z/2021-12-06T00:00:00Z","air_temperature",13.9,"Celsius","NA","2022-03-08T13:34:18+0","a44e236f5dfb5d5fc5046bfa6eb2f477",73
"0c0585db78b6463db7906bc0ea8dcd92","A_ISCC60RJTD030000_C_EDZW_20220103010201_27953104-40","0-20000-0-47843","Feature","Point","[128.82666, 32.69333, 25.1]","2021-12-05T00:00:00Z/2021-12-06T00:00:00Z","air_temperature",7.6,"Celsius","NA","2022-03-08T13:34:18+0","7c3133632ec1b4f1422d759c5c12fa26",75
"1e3e7c8345174def895683d69fc3720e","A_ISCC60RJTD030000_C_EDZW_20220103010201_27953104-40","0-20000-0-47843","Feature","Point","[128.82666, 32.69333, 25.1]","2021-12-05T00:00:00Z/2021-12-06T00:00:00Z","air_temperature",11.1,"Celsius","NA","2022-03-08T13:34:18+0","35517ffca8eb8afca8b1e8140c51816f",77
"676ef59d058240069489eef18e3aa05e","A_ISCC60RJTD030000_C_EDZW_20220103010201_27953104-40","0-20000-0-47843","Feature","Point","[128.82666, 32.69333, 25.1]","2021-12-05T00:00:00Z/2021-12-06T00:00:00Z","total_accumulated_precipitation",0.0,"kg m-2","NA","2022-03-08T13:34:18+0","0eaf7264a090d3487d6f4422c5306350",81
"7b9bec91c67048ddb956347c6d7ecce3","A_ISCC60RJTD030000_C_EDZW_20220103010201_27953104-40","0-20000-0-47843","Feature","Point","[128.82666, 32.69333, 25.1]","2021-12-06T00:00:00Z/2021-12-07T00:00:00Z","air_temperature",16.5,"Celsius","NA","2022-03-08T13:34:18+0","a44e236f5dfb5d5fc5046bfa6eb2f477",88
"8703265d67c54e0aae3a39041a4285dc","A_ISCC60RJTD030000_C_EDZW_20220103010201_27953104-40","0-20000-0-47843","Feature","Point","[128.82666, 32.69333, 25.1]","2021-12-06T00:00:00Z/2021-12-07T00:00:00Z","air_temperature",7.2,"Celsius","NA","2022-03-08T13:34:18+0","7c3133632ec1b4f1422d759c5c12fa26",90
"d812cf1452fe45ed9235efc7dc4052eb","A_ISCC60RJTD030000_C_EDZW_20220103010201_27953104-40","0-20000-0-47843","Feature","Point","[128.82666, 32.69333, 25.1]","2021-12-06T00:00:00Z/2021-12-07T00:00:00Z","air_temperature",11.6,"Celsius","NA","2022-03-08T13:34:18+0","35517ffca8eb8afca8b1e8140c51816f",92
