"feature.id","record.id","record.station_id.wsi","feature.type","feature.geometry.type","feature.geometry.coordinates","feature.properties.phenomenonTime","feature.properties.key","feature.properties.value","feature.properties.units","feature.properties.description","feature.properties.resultTime","feature.properties.metadata","feature.properties.index"
"9e7eae878f83445fbb05459717b439ed","A_ISCC60RJTD030000_C_EDZW_20220103010201_27953104-1","0-20000-0-47407","Feature","Point","[142.37166, 43.75666, 119.8]","2021-12-01T00:00:00Z/2021-12-02T00:00:00Z","air_temperature",11.9,"Celsius","NA","2022-03-08T13:34:04+0","a44e236f5dfb5d5fc5046bfa6eb2f477",13
"cfb883682e95451290259fe19a1f790e","A_ISCC60RJTD030000_C_EDZW_20220103010201_27953104-1","0-20000-0-47407","Feature","Point","[142.37166, 43.75666, 119.8]","2021-12-01T00:00:00Z/2021-12-02T00:00:00Z","air_temperature",-0.5,"Celsius","NA","2022-03-08T13:34:04+0","7c3133632ec1b4f1422d759c5c12fa26",15
"749062a8fe4e4b5699973d90cf1aeff2","A_ISCC60RJTD030000_C_EDZW_20220103010201_27953104-1","0-20000-0-47407","Feature","Point","[142.37166, 43.75666, 119.8]","2021-12-01T00:00:00Z/2021-12-02T00:00:00Z","air_temperature",7.2,"Celsius","NA","2022-03-08T13:34:04+0","35517ffca8eb8afca8b1e8140c51816f",17
"8058671ddb734ed28b63e0c55fa7fd47","A_ISCC60RJTD030000_C_EDZW_20220103010201_27953104-1","0-20000-0-47407","Feature","Point","[142.37166, 43.75666, 119.8]","2021-12-01T00:00:00Z/2021-12-02T00:00:00Z","total_accumulated_precipitation",18.0,"kg m-2","NA","2022-03-08T13:34:04+0","0eaf7264a090d3487d6f4422c5306350",21
"80245f3b7e494944890805c9235eade6","A_ISCC60RJTD030000_C_EDZW_20220103010201_27953104-1","0-20000-0-47407","Feature","Point","[142.37166, 43.75666, 119.8]","2021-12-01T00:00:00Z/2021-12-02T00:00:00Z","depth_of_fresh_snow",0.01,"m","NA","2022-03-08T13:34:04+0","0eaf7264a090d3487d6f4422c5306350",22
"54643adb4b4d4974b6ee0c4633dc56b5","A_ISCC60RJTD030000_C_EDZW_20220103010201_27953104-1","0-20000-0-47407","Feature","Point","[142.37166, 43.75666, 119.8]","2021-12-01T00:00:00Z/2021-12-02T00:00:00Z","total_snow_depth",0.01,"m","NA","2022-03-08T13:34:04+0","0eaf7264a090d3487d6f4422c5306350",23
"4680980b818c42f887cdcb68b4d93ec7","A_ISCC60RJTD030000_C_EDZW_20220103010201_27953104-1","0-20000-0-47407","Feature","Point","[142.37166, 43.75666, 119.8]","2021-12-02T00:00:00Z/2021-12-03T00:00:00Z","air_temperature",-0.4,"Celsius","NA","2022-03-08T13:34:04+0","a44e236f5dfb5d5fc5046bfa6eb2f477",28
"75a92ba88dbe4597bc6084a2eb6c9eb8","A_ISCC60RJTD030000_C_EDZW_20220103010201_27953104-1","0-20000-0-47407","Feature","Point","[142.37166, 43.75666, 119.8]","2021-12-02T00:00:00Z/2021-12-03T00:00:00Z","air_temperature",-3.0,"Celsius","NA","2022-03-08T13:34:04+0","7c3133632ec1b4f1422d759c5c12fa26",30
"1dd9dfdbef794aad9a688a1ef48b8673","A_ISCC60RJTD030000_C_EDZW_20220103010201_27953104-1","0-20000-0-47407","Feature","Point","[142.37166, 43.75666, 119.8]","2021-12-02T00:00:00Z/2021-12-03T00:00:00Z","air_temperature",-1.6,"Celsius","NA","2022-03-08T13:34:04+0","35517ffca8eb8afca8b1e8140c51816f",32
"393de94583f0440a95bd79649d292654","A_ISCC60RJTD030000_C_EDZW_20220103010201_27953104-1","0-20000-0-47407","Feature","Point","[142.37166, 43.75666, 119.8]","2021-12-02T00:00:00Z/2021-12-03T00:00:00Z","total_accumulated_precipitation",2.5,"kg m-2","NA","2022-03-08T13:34:04+0","0eaf7264a090d3487d6f4422c5306350",36
