"feature.id","record.id","record.station_id.wsi","feature.type","feature.geometry.type","feature.geometry.coordinates","feature.properties.phenomenonTime","feature.properties.key","feature.properties.value","feature.properties.units","feature.properties.description","feature.properties.resultTime","feature.properties.metadata","feature.properties.index"
"05a35d45439e4fd6aa005076bc77f6d5","A_ISCC60RJTD030000_C_EDZW_20220103010201_27953104-47","0-20000-0-47927","Feature","Point","[125.27833, 24.79333, 38.5]","2021-12-01T00:00:00Z/2021-12-02T00:00:00Z","air_temperature",21.1,"Celsius","NA","2022-03-08T13:34:21+0","a44e236f5dfb5d5fc5046bfa6eb2f477",13
"ebc37853ecea48f896e55995bba3942b","A_ISCC60RJTD030000_C_EDZW_20220103010201_27953104-47","0-20000-0-47927","Feature","Point","[125.27833, 24.79333, 38.5]","2021-12-01T00:00:00Z/2021-12-02T00:00:00Z","air_temperature",17.9,"Celsius","NA","2022-03-08T13:34:21+0","7c3133632ec1b4f1422d759c5c12fa26",15
"ca1bc465a1d14f8d9e33c1f3657f9c05","A_ISCC60RJTD030000_C_EDZW_20220103010201_27953104-47","0-20000-0-47927","Feature","Point","[125.27833, 24.79333, 38.5]","2021-12-01T00:00:00Z/2021-12-02T00:00:00Z","air_temperature",18.8,"Celsius","NA","2022-03-08T13:34:21+0","35517ffca8eb8afca8b1e8140c51816f",17
"3dd0ae619ec04023a9cb9c3f1da99629","A_ISCC60RJTD030000_C_EDZW_20220103010201_27953104-47","0-20000-0-47927","Feature","Point","[125.27833, 24.79333, 38.5]","2021-12-01T00:00:00Z/2021-12-02T00:00:00Z","total_accumulated_precipitation",-0.1,"kg m-2","NA","2022-03-08T13:34:21+0","0eaf7264a090d3487d6f4422c5306350",21
"46e090a6f4ca4125b1bba3335c3ed523","A_ISCC60RJTD030000_C_EDZW_20220103010201_27953104-47","0-20000-0-47927","Feature","Point","[125.27833, 24.79333, 38.5]","2021-12-02T00:00:00Z/2021-12-03T00:00:00Z","air_temperature",21.4,"Celsius","NA","2022-03-08T13:34:21+0","a44e236f5dfb5d5fc5046bfa6eb2f477",28
"1e79aae305dc4f018559b2698b1ae773","A_ISCC60RJTD030000_C_EDZW_20220103010201_27953104-47","0-20000-0-47927","Feature","Point","[125.27833, 24.79333, 38.5]","2021-12-02T00:00:00Z/2021-12-03T00:00:00Z","air_temperature",18.0,"Celsius","NA","2022-03-08T13:34:21+0","7c3133632ec1b4f1422d759c5c12fa26",30
"a62e67b6a2aa4f3fb09899f7b05bef3c","A_ISCC60RJTD030000_C_EDZW_20220103010201_27953104-47","0-20000-0-47927","Feature","Point","[125.27833, 24.79333, 38.5]","2021-12-02T00:00:00Z/2021-12-03T00:00:00Z","air_temperature",19.0,"Celsius","NA","2022-03-08T13:34:21+0","35517ffca8eb8afca8b1e8140c51816f",32
"686a2861132043fca4114f61f7fccdd5","A_ISCC60RJTD030000_C_EDZW_20220103010201_27953104-47","0-20000-0-47927","Feature","Point","[125.27833, 24.79333, 38.5]","2021-12-02T00:00:00Z/2021-12-03T00:00:00Z","total_accumulated_precipitation",-0.1,"kg m-2","NA","2022-03-08T13:34:21+0","0eaf7264a090d3487d6f4422c5306350",36
"69ec2f08aae94692987f919d2cab5e63","A_ISCC60RJTD030000_C_EDZW_20220103010201_27953104-47","0-20000-0-47927","Feature","Point","[125.27833, 24.79333, 38.5]","2021-12-03T00:00:00Z/2021-12-04T00:00:00Z","air_temperature",20.3,"Celsius","NA","2022-03-08T13:34:21+0","a44e236f5dfb5d5fc5046bfa6eb2f477",43
"3557b0f06ece4eacb23714b75e822715","A_ISCC60RJTD030000_C_EDZW_20220103010201_27953104-47","0-20000-0-47927","Feature","Point","[125.27833, 24.79333, 38.5]","2021-12-03T00:00:00Z/2021-12-04T00:00:00Z","air_temperature",17.4,"Celsius","NA","2022-03-08T13:34:21+0","7c3133632ec1b4f1422d759c5c12fa26",45
"7a290902676e44b4abfe0c2ef00e81b4","A_ISCC60RJTD030000_C_EDZW_20220103010201_27953104-47","0-20000-0-47927","Feature","Point","[125.27833, 24.79333, 38.5]","2021-12-03T00:00:00Z/2021-12-04T00:00:00Z","air_temperature",18.5,"Celsius","NA","2022-03-08T13:34:21+0","35517ffca8eb8afca8b1e8140c51816f",47
"69444da271b34e8b83ed238bbb4d21b9","A_ISCC60RJTD030000_C_EDZW_20220103010201_27953104-47","0-20000-0-47927","Feature","Point","[125.27833, 24.79333, 38.5]","2021-12-03T00:00:00Z/2021-12-04T00:00:00Z","total_accumulated_precipitation",0.0,"kg m-2","NA","2022-03-08T13:34:21+0","0eaf7264a090d3487d6f4422c5306350",51
"0473611053914c94bbeb2e3dea3e2359","A_ISCC60RJTD030000_C_EDZW_20220103010201_27953104-47","0-20000-0-47927","Feature","Point","[125.27833, 24.79333, 38.5]","2021-12-04T00:00:00Z/2021-12-05T00:00:00Z","air_temperature",21.2,"Celsius","NA","2022-03-08T13:34:21+0","a44e236f5dfb5d5fc5046bfa6eb2f477",58
"e1509984919d467e99f6baf0d25e4b30","A_ISCC60RJTD030000_C_EDZW_20220103010201_27953104-47","0-20000-0-47927","Feature","Point","[125.27833, 24.79333, 38.5]","2021-12-04T00:00:00Z/2021-12-05T00:00:00Z","air_temperature",17.2,"Celsius","NA","2022-03-08T13:34:21+0","7c3133632ec1b4f1422d759c5c12fa26",60
"11ea4163562a4bfe9d468f2fef988628","A_ISCC60RJTD030000_C_EDZW_20220103010201_27953104-47","0-20000-0-47927","Feature","Point","[125.27833, 24.79333, 38.5]","2021-12-04T00:00:00Z/2021-12-05T00:00:00Z","air_temperature",19.2,"Celsius","NA","2022-03-08T13:34:21+0","35517ffca8eb8afca8b1e8140c51816f",62
"4376b4d261ad4b95a8c68a6925a75944","A_ISCC60RJTD030000_C_EDZW_20220103010201_27953104-47","0-20000-0-47927","Feature","Point","[125.27833, 24.79333, 38.5]","2021-12-04T00:00:00Z/2021-12-05T00:00:00Z","total_accumulated_precipitation",-0.1,"kg m-2","NA","2022-03-08T13:34:21+0","0eaf7264a090d3487d6f4422c5306350",66
"58714bf4ae5546baa4c55db3acb1fc84","A_ISCC60RJTD030000_C_EDZW_20220103010201_27953104-47","0-20000-0-47927","Feature","Point","[125.27833, 24.79333, 38.5]","2021-12-05T00:00:00Z/2021-12-06T00:00:00Z","air_temperature",23.3,"Celsius","NA","2022-03-08T13:34:21+0","a44e236f5dfb5d5fc5046bfa6eb2f477",73
"bad5de43be254e9da3f2917984428c95","A_ISCC60RJTD030000_C_EDZW_20220103010201_27953104-47","0-20000-0-47927","Feature","Point","[125.27833, 24.79333, 38.5]","2021-12-05T00:00:00Z/2021-12-06T00:00:00Z","air_temperature",18.8,"Celsius","NA","2022-03-08T13:34:21+0","7c3133632ec1b4f1422d759c5c12fa26",75
"45882ff3dae54b80ab130e00d829824a","A_ISCC60RJTD030000_C_EDZW_20220103010201_27953104-47","0-20000-0-47927","Feature","Point","[125.27833, 24.79333, 38.5]","2021-12-05T00:00:00Z/2021-12-06T00:00:00Z","air_temperature",21.0,"Celsius","NA","2022-03-08T13:34:21+0","35517ffca8eb8afca8b1e8140c51816f",77
"e0a4d2de154645f7958bb8732b88537f","A_ISCC60RJTD030000_C_EDZW_20220103010201_27953104-47","0-20000-0-47927","Feature","Point","[125.27833, 24.79333, 38.5]","2021-12-05T00:00:00Z/2021-12-06T00:00:00Z","total_accumulated_precipitation",-0.1,"kg m-2","NA","2022-03-08T13:34:21+0","0eaf7264a090d3487d6f4422c5306350",81
"f940577d608d48528049dffa8514442f","A_ISCC60RJTD030000_C_EDZW_20220103010201_27953104-47","0-20000-0-47927","Feature","Point","[125.27833, 24.79333, 38.5]","2021-12-06T00:00:00Z/2021-12-07T00:00:00Z","air_temperature",24.8,"Celsius","NA","2022-03-08T13:34:21+0","a44e236f5dfb5d5fc5046bfa6eb2f477",88
"8df5efd9e080435491ab19f31f6abacc","A_ISCC60RJTD030000_C_EDZW_20220103010201_27953104-47","0-20000-0-47927","Feature","Point","[125.27833, 24.79333, 38.5]","2021-12-06T00:00:00Z/2021-12-07T00:00:00Z","air_temperature",20.6,"Celsius","NA","2022-03-08T13:34:21+0","7c3133632ec1b4f1422d759c5c12fa26",90
"c598a2f1f2c941ac810269e628702187","A_ISCC60RJTD030000_C_EDZW_20220103010201_27953104-47","0-20000-0-47927","Feature","Point","[125.27833, 24.79333, 38.5]","2021-12-06T00:00:00Z/2021-12-07T00:00:00Z","air_temperature",22.2,"Celsius","NA","2022-03-08T13:34:21+0","35517ffca8eb8afca8b1e8140c51816f",92
"4a7a6f7dafd64771bb641843b8a27b6f","A_ISCC60RJTD030000_C_EDZW_20220103010201_27953104-47","0-20000-0-47927","Feature","Point","[125.27833, 24.79333, 38.5]","2021-12-06T00:00:00Z/2021-12-07T00:00:00Z","total_accumulated_precipitation",-0.1,"kg m-2","NA","2022-03-08T13:34:21+0","0eaf7264a090d3487d6f4422c5306350",96
"8edc589e2019449d9e9fb109a473458d","A_ISCC60RJTD030000_C_EDZW_20220103010201_27953104-47","0-20000-0-47927","Feature","Point","[125.27833, 24.79333, 38.5]","2021-12-07T00:00:00Z/2021-12-08T00:00:00Z","air_temperature",23.7,"Celsius","NA","2022-03-08T13:34:21+0","a44e236f5dfb5d5fc5046bfa6eb2f477",103
"b470afbada424b1e935553b7edaaa062","A_ISCC60RJTD030000_C_EDZW_20220103010201_27953104-47","0-20000-0-47927","Feature","Point","[125.27833, 24.79333, 38.5]","2021-12-07T00:00:00Z/2021-12-08T00:00:00Z","air_temperature",19.8,"Celsius","NA","2022-03-08T13:34:21+0","7c3133632ec1b4f1422d759c5c12fa26",105
"6a74b73fd6014befbeca348864dd4927","A_ISCC60RJTD030000_C_EDZW_20220103010201_27953104-47","0-20000-0-47927","Feature","Point","[125.27833, 24.79333, 38.5]","2021-12-07T00:00:00Z/2021-12-08T00:00:00Z","air_temperature",21.7,"Celsius","NA","2022-03-08T13:34:21+0","35517ffca8eb8afca8b1e8140c51816f",107
"3f7d70f1219b4048ad9f8201ab73edf5","A_ISCC60RJTD030000_C_EDZW_20220103010201_27953104-47","0-20000-0-47927","Feature","Point","[125.27833, 24.79333, 38.5]","2021-12-07T00:00:00Z/2021-12-08T00:00:00Z","total_accumulated_precipitation",-0.1,"kg m-2","NA","2022-03-08T13:34:21+0","0eaf7264a090d3487d6f4422c5306350",111
"88c3eec1fd2049f8a8a01cd1bb343966","A_ISCC60RJTD030000_C_EDZW_20220103010201_27953104-47","0-20000-0-47927","Feature","Point","[125.27833, 24.79333, 38.5]","2021-12-08T00:00:00Z/2021-12-09T00:00:00Z","air_temperature",23.3,"Celsius","NA","2022-03-08T13:34:21+0","a44e236f5dfb5d5fc5046bfa6eb2f477",118
