"feature.id","record.id","record.station_id.wsi","feature.type","feature.geometry.type","feature.geometry.coordinates","feature.properties.phenomenonTime","feature.properties.key","feature.properties.value","feature.properties.units","feature.properties.description","feature.properties.resultTime","feature.properties.metadata","feature.properties.index"
"ab22219cc1a94217a99677f582b9b761","A_ISCC60RJTD030000_C_EDZW_20220103010201_27953104-19","0-20000-0-47629","Feature","Point","[140.46666, 36.38, 29.0]","2021-12-01T00:00:00Z/2021-12-02T00:00:00Z","air_temperature",18.5,"Celsius","NA","2022-03-08T13:34:11+0","a44e236f5dfb5d5fc5046bfa6eb2f477",13
"d5640717c6b942a2837fb106832296e0","A_ISCC60RJTD030000_C_EDZW_20220103010201_27953104-19","0-20000-0-47629","Feature","Point","[140.46666, 36.38, 29.0]","2021-12-01T00:00:00Z/2021-12-02T00:00:00Z","air_temperature",5.5,"Celsius","NA","2022-03-08T13:34:11+0","7c3133632ec1b4f1422d759c5c12fa26",15
"8c00204452984bb9862527aa2e0c6e02","A_ISCC60RJTD030000_C_EDZW_20220103010201_27953104-19","0-20000-0-47629","Feature","Point","[140.46666, 36.38, 29.0]","2021-12-01T00:00:00Z/2021-12-02T00:00:00Z","air_temperature",13.8,"Celsius","NA","2022-03-08T13:34:11+0","35517ffca8eb8afca8b1e8140c51816f",17
"444af8a85bb941408df68f62c922f40d","A_ISCC60RJTD030000_C_EDZW_20220103010201_27953104-19","0-20000-0-47629","Feature","Point","[140.46666, 36.38, 29.0]","2021-12-01T00:00:00Z/2021-12-02T00:00:00Z","total_accumulated_precipitation",58.5,"kg m-2","NA","2022-03-08T13:34:11+0","0eaf7264a090d3487d6f4422c5306350",21
"267999a27d8a4356ae7a3b54f4f0f07b","A_ISCC60RJTD030000_C_EDZW_20220103010201_27953104-19","0-20000-0-47629","Feature","Point","[140.46666, 36.38, 29.0]","2021-12-01T00:00:00Z/2021-12-02T00:00:00Z","depth_of_fresh_snow",0.0,"m","NA","2022-03-08T13:34:11+0","0eaf7264a090d3487d6f4422c5306350",22
"3916a28a801b4dfda9043c39adc73722","A_ISCC60RJTD030000_C_EDZW_20220103010201_27953104-19","0-20000-0-47629","Feature","Point","[140.46666, 36.38, 29.0]","2021-12-01T00:00:00Z/2021-12-02T00:00:00Z","total_snow_depth",0.0,"m","NA","2022-03-08T13:34:11+0","0eaf7264a090d3487d6f4422c5306350",23
"9d87ecfddb80445ca50e735765cf31c7","A_ISCC60RJTD030000_C_EDZW_20220103010201_27953104-19","0-20000-0-47629","Feature","Point","[140.46666, 36.38, 29.0]","2021-12-02T00:00:00Z/2021-12-03T00:00:00Z","air_temperature",12.8,"Celsius","NA","2022-03-08T13:34:11+0","a44e236f5dfb5d5fc5046bfa6eb2f477",28
"d109c831f6074ce583e30ceac15e5f6c","A_ISCC60RJTD030000_C_EDZW_20220103010201_27953104-19","0-20000-0-47629","Feature","Point","[140.46666, 36.38, 29.0]","2021-12-02T00:00:00Z/2021-12-03T00:00:00Z","air_temperature",2.7,"Celsius","NA","2022-03-08T13:34:11+0","7c3133632ec1b4f1422d759c5c12fa26",30
"6348c65492f7474c9d4b25d317e25225","A_ISCC60RJTD030000_C_EDZW_20220103010201_27953104-19","0-20000-0-47629","Feature","Point","[140.46666, 36.38, 29.0]","2021-12-02T00:00:00Z/2021-12-03T00:00:00Z","air_temperature",7.9,"Celsius","NA","2022-03-08T13:34:11+0","35517ffca8eb8afca8b1e8140c51816f",32
"08a4ead265084b928023f9049a803a75","A_ISCC60RJTD030000_C_EDZW_20220103010201_27953104-19","0-20000-0-47629","Feature","Point","[140.46666, 36.38, 29.0]","2021-12-02T00:00:00Z/2021-12-03T00:00:00Z","total_accumulated_precipitation",-0.1,"kg m-2","NA","2022-03-08T13:34:11+0","0eaf7264a090d3487d6f4422c5306350",36
"e8ce65f7637a4addaf71a0efe8113cc2","A_ISCC60RJTD030000_C_EDZW_20220103010201_27953104-19","0-20000-0-47629","Feature","Point","[140.46666, 36.38, 29.0]","2021-12-02T00:00:00Z/2021-12-03T00:00:00Z","depth_of_fresh_snow",0.0,"m","NA","2022-03-08T13:34:11+0","0eaf7264a090d3487d6f4422c5306350",37
"9a4e523839144e41924bd8cc03ae932d","A_ISCC60RJTD030000_C_EDZW_20220103010201_27953104-19","0-20000-0-47629","Feature","Point","[140.46666, 36.38, 29.0]","2021-12-02T00:00:00Z/2021-12-03T00:00:00Z","total_snow_depth",0.0,"m","NA","2022-03-08T13:34:11+0","0eaf7264a090d3487d6f4422c5306350",38
