"feature.id","record.id","record.station_id.wsi","feature.type","feature.geometry.type","feature.geometry.coordinates","feature.properties.phenomenonTime","feature.properties.key","feature.properties.value","feature.properties.units","feature.properties.description","feature.properties.resultTime","feature.properties.metadata","feature.properties.index"
"21584b8ac41b4d6d9ce86f36396fff1c","A_ISCC60RJTD030000_C_EDZW_20220103010201_27953104-12","0-20000-0-47584","Feature","Point","[141.165, 39.69833, 155.2]","2021-12-01T00:00:00Z/2021-12-02T00:00:00Z","air_temperature",13.5,"Celsius","NA","2022-03-08T13:34:08+0","a44e236f5dfb5d5fc5046bfa6eb2f477",13
"a47cd71a7f67418cbccd0e3e6c967469","A_ISCC60RJTD030000_C_EDZW_20220103010201_27953104-12","0-20000-0-47584","Feature","Point","[141.165, 39.69833, 155.2]","2021-12-01T00:00:00Z/2021-12-02T00:00:00Z","air_temperature",0.6,"Celsius","NA","2022-03-08T13:34:08+0","7c3133632ec1b4f1422d759c5c12fa26",15
"9c9746f969dd43baad718467a2b91c12","A_ISCC60RJTD030000_C_EDZW_20220103010201_27953104-12","0-20000-0-47584","Feature","Point","[141.165, 39.69833, 155.2]","2021-12-01T00:00:00Z/2021-12-02T00:00:00Z","air_temperature",7.9,"Celsius","NA","2022-03-08T13:34:08+0","35517ffca8eb8afca8b1e8140c51816f",17
"1f1b0d0d7e2e4bdb9c5021d88e8a0050","A_ISCC60RJTD030000_C_EDZW_20220103010201_27953104-12","0-20000-0-47584","Feature","Point","[141.165, 39.69833, 155.2]","2021-12-01T00:00:00Z/2021-12-02T00:00:00Z","total_accumulated_precipitation",27.5,"kg m-2","NA","2022-03-08T13:34:08+0","0eaf7264a090d3487d6f4422c5306350",21
"2c6a5a9850134d73bab2d52d1684a300","A_ISCC60RJTD030000_C_EDZW_20220103010201_27953104-12","0-20000-0-47584","Feature","Point","[141.165, 39.69833, 155.2]","2021-12-01T00:00:00Z/2021-12-02T00:00:00Z","depth_of_fresh_snow",0.0,"m","NA","2022-03-08T13:34:08+0","0eaf7264a090d3487d6f4422c5306350",22
"3bc39808f71641a5a98904bb2edb89f6","A_ISCC60RJTD030000_C_EDZW_20220103010201_27953104-12","0-20000-0-47584","Feature","Point","[141.165, 39.69833, 155.2]","2021-12-01T00:00:00Z/2021-12-02T00:00:00Z","total_snow_depth",0.0,"m","NA","2022-03-08T13:34:08+0","0eaf7264a090d3487d6f4422c5306350",23
"7d3829f3e0ac45e3aa3e0275d5fc364d","A_ISCC60RJTD030000_C_EDZW_20220103010201_27953104-12","0-20000-0-47584","Feature","Point","[141.165, 39.69833, 155.2]","2021-12-02T00:00:00Z/2021-12-03T00:00:00Z","air_temperature",4.3,"Celsius","NA","2022-03-08T13:34:08+0","a44e236f5dfb5d5fc5046bfa6eb2f477",28
"e333a92c8a7644b4aae42e31ccb599da","A_ISCC60RJTD030000_C_EDZW_20220103010201_27953104-12","0-20000-0-47584","Feature","Point","[141.165, 39.69833, 155.2]","2021-12-02T00:00:00Z/2021-12-03T00:00:00Z","air_temperature",-0.7,"Celsius","NA","2022-03-08T13:34:08+0","7c3133632ec1b4f1422d759c5c12fa26",30
"2f1a2df524214b7a8f0e407b5fbe1802","A_ISCC60RJTD030000_C_EDZW_20220103010201_27953104-12","0-20000-0-47584","Feature","Point","[141.165, 39.69833, 155.2]","2021-12-02T00:00:00Z/2021-12-03T00:00:00Z","air_temperature",1.8,"Celsius","NA","2022-03-08T13:34:08+0","35517ffca8eb8afca8b1e8140c51816f",32
"540a218b90ef40eea60919213cd9bb85","A_ISCC60RJTD030000_C_EDZW_20220103010201_27953104-12","0-20000-0-47584","Feature","Point","[141.165, 39.69833, 155.2]","2021-12-02T00:00:00Z/2021-12-03T00:00:00Z","total_accumulated_precipitation",3.5,"kg m-2","NA","2022-03-08T13:34:08+0","0eaf7264a090d3487d6f4422c5306350",36
"64f8a48379c04220a53d6a178fd5561a","A_ISCC60RJTD030000_C_EDZW_20220103010201_27953104-12","0-20000-0-47584","Feature","Point","[141.165, 39.69833, 155.2]","2021-12-02T00:00:00Z/2021-12-03T00:00:00Z","depth_of_fresh_snow",0.04,"m","NA","2022-03-08T13:34:08+0","0eaf7264a090d3487d6f4422c5306350",37
"a5f8c399c2004abd839c42b11143523b","A_ISCC60RJTD030000_C_EDZW_20220103010201_27953104-12","0-20000-0-47584","Feature","Point","[141.165, 39.69833, 155.2]","2021-12-02T00:00:00Z/2021-12-03T00:00:00Z","total_snow_depth",0.0,"m","NA","2022-03-08T13:34:08+0","0eaf7264a090d3487d6f4422c5306350",38
"f91b81a6ced448bfbbad4485536cd423","A_ISCC60RJTD030000_C_EDZW_20220103010201_27953104-12","0-20000-0-47584","Feature","Point","[141.165, 39.69833, 155.2]","2021-12-03T00:00:00Z/2021-12-04T00:00:00Z","air_temperature",10.9,"Celsius","NA","2022-03-08T13:34:08+0","a44e236f5dfb5d5fc5046bfa6eb2f477",43
"c92263236aa642e28d3a7791a3188f3c","A_ISCC60RJTD030000_C_EDZW_20220103010201_27953104-12","0-20000-0-47584","Feature","Point","[141.165, 39.69833, 155.2]","2021-12-03T00:00:00Z/2021-12-04T00:00:00Z","air_temperature",-1.2,"Celsius","NA","2022-03-08T13:34:08+0","7c3133632ec1b4f1422d759c5c12fa26",45
"530968f25a3742309f5bd462db6dcab2","A_ISCC60RJTD030000_C_EDZW_20220103010201_27953104-12","0-20000-0-47584","Feature","Point","[141.165, 39.69833, 155.2]","2021-12-03T00:00:00Z/2021-12-04T00:00:00Z","air_temperature",4.6,"Celsius","NA","2022-03-08T13:34:08+0","35517ffca8eb8afca8b1e8140c51816f",47
"27700d57e74a4aa793866b79cf4dc79a","A_ISCC60RJTD030000_C_EDZW_20220103010201_27953104-12","0-20000-0-47584","Feature","Point","[141.165, 39.69833, 155.2]","2021-12-03T00:00:00Z/2021-12-04T00:00:00Z","total_accumulated_precipitation",-0.1,"kg m-2","NA","2022-03-08T13:34:08+0","0eaf7264a090d3487d6f4422c5306350",51
"71a1ff75357e4e3790903ea5f5799861","A_ISCC60RJTD030000_C_EDZW_20220103010201_27953104-12","0-20000-0-47584","Feature","Point","[141.165, 39.69833, 155.2]","2021-12-03T00:00:00Z/2021-12-04T00:00:00Z","depth_of_fresh_snow",0.0,"m","NA","2022-03-08T13:34:08+0","0eaf7264a090d3487d6f4422c5306350",52
"0f03324643934c72845df42e6b9d0ba1","A_ISCC60RJTD030000_C_EDZW_20220103010201_27953104-12","0-20000-0-47584","Feature","Point","[141.165, 39.69833, 155.2]","2021-12-03T00:00:00Z/2021-12-04T00:00:00Z","total_snow_depth",0.0,"m","NA","2022-03-08T13:34:08+0","0eaf7264a090d3487d6f4422c5306350",53
"e1278a9f1f4f4db6bfe7cd3384f48d41","A_ISCC60RJTD030000_C_EDZW_20220103010201_27953104-12","0-20000-0-47584","Feature","Point","[141.165, 39.69833, 155.2]","2021-12-04T00:00:00Z/2021-12-05T00:00:00Z","air_temperature",6.6,"Celsius","NA","2022-03-08T13:34:08+0","a44e236f5dfb5d5fc5046bfa6eb2f477",58
"acf0f4da0bf24e74824a4f7ca3a8b744","A_ISCC60RJTD030000_C_EDZW_20220103010201_27953104-12","0-20000-0-47584","Feature","Point","[141.165, 39.69833, 155.2]","2021-12-04T00:00:00Z/2021-12-05T00:00:00Z","air_temperature",-0.1,"Celsius","NA","2022-03-08T13:34:08+0","7c3133632ec1b4f1422d759c5c12fa26",60
"cb55cd42fab7424faa62bbba87f1d935","A_ISCC60RJTD030000_C_EDZW_20220103010201_27953104-12","0-20000-0-47584","Feature","Point","[141.165, 39.69833, 155.2]","2021-12-04T00:00:00Z/2021-12-05T00:00:00Z","air_temperature",3.0,"Celsius","NA","2022-03-08T13:34:08+0","35517ffca8eb8afca8b1e8140c51816f",62
"5b6b1f1b08af45728c35612259cecfce","A_ISCC60RJTD030000_C_EDZW_20220103010201_27953104-12","0-20000-0-47584","Feature","Point","[141.165, 39.69833, 155.2]","2021-12-04T00:00:00Z/2021-12-05T00:00:00Z","total_accumulated_precipitation",1.0,"kg m-2","NA","2022-03-08T13:34:08+0","0eaf7264a090d3487d6f4422c5306350",66
"de33f8c46cfb4afa8a47f2984d1c34dd","A_ISCC60RJTD030000_C_EDZW_20220103010201_27953104-12","0-20000-0-47584","Feature","Point","[141.165, 39.69833, 155.2]","2021-12-04T00:00:00Z/2021-12-05T00:00:00Z","depth_of_fresh_snow",0.02,"m","NA","2022-03-08T13:34:08+0","0eaf7264a090d3487d6f4422c5306350",67
"7bd3eddb504a438e968e723ac1aa49b9","A_ISCC60RJTD030000_C_EDZW_20220103010201_27953104-12","0-20000-0-47584","Feature","Point","[141.165, 39.69833, 155.2]","2021-12-04T00:00:00Z/2021-12-05T00:00:00Z","total_snow_depth",0.02,"m","NA","2022-03-08T13:34:08+0","0eaf7264a090d3487d6f4422c5306350",68
"35508d08c22041c5ac55ecd2b9111d41","A_ISCC60RJTD030000_C_EDZW_20220103010201_27953104-12","0-20000-0-47584","Feature","Point","[141.165, 39.69833, 155.2]","2021-12-05T00:00:00Z/2021-12-06T00:00:00Z","air_temperature",5.4,"Celsius","NA","2022-03-08T13:34:08+0","a44e236f5dfb5d5fc5046bfa6eb2f477",73
"f0465994353b440fad8401ea80858ade","A_ISCC60RJTD030000_C_EDZW_20220103010201_27953104-12","0-20000-0-47584","Feature","Point","[141.165, 39.69833, 155.2]","2021-12-05T00:00:00Z/2021-12-06T00:00:00Z","air_temperature",-1.3,"Celsius","NA","2022-03-08T13:34:08+0","7c3133632ec1b4f1422d759c5c12fa26",75
"bbf5a075cea348cf98647dab2a350ecc","A_ISCC60RJTD030000_C_EDZW_20220103010201_27953104-12","0-20000-0-47584","Feature","Point","[141.165, 39.69833, 155.2]","2021-12-05T00:00:00Z/2021-12-06T00:00:00Z","air_temperature",1.8,"Celsius","NA","2022-03-08T13:34:08+0","35517ffca8eb8afca8b1e8140c51816f",77
"c802d353f14a4131b6aca3457c7dd343","A_ISCC60RJTD030000_C_EDZW_20220103010201_27953104-12","0-20000-0-47584","Feature","Point","[141.165, 39.69833, 155.2]","2021-12-05T00:00:00Z/2021-12-06T00:00:00Z","total_accumulated_precipitation",-0.1,"kg m-2","NA","2022-03-08T13:34:08+0","0eaf7264a090d3487d6f4422c5306350",81
"35f0474bc34843f0a290446e773f392e","A_ISCC60RJTD030000_C_EDZW_20220103010201_27953104-12","0-20000-0-47584","Feature","Point","[141.165, 39.69833, 155.2]","2021-12-05T00:00:00Z/2021-12-06T00:00:00Z","depth_of_fresh_snow",0.0,"m","NA","2022-03-08T13:34:08+0","0eaf7264a090d3487d6f4422c5306350",82
"187bc8d9d61843188032ac2ecbfc6fbf","A_ISCC60RJTD030000_C_EDZW_20220103010201_27953104-12","0-20000-0-47584","Feature","Point","[141.165, 39.69833, 155.2]","2021-12-05T00:00:00Z/2021-12-06T00:00:00Z","total_snow_depth",0.0,"m","NA","2022-03-08T13:34:08+0","0eaf7264a090d3487d6f4422c5306350",83
"7348d23b8199489fa60701f46c024ca0","A_ISCC60RJTD030000_C_EDZW_20220103010201_27953104-12","0-20000-0-47584","Feature","Point","[141.165, 39.69833, 155.2]","2021-12-06T00:00:00Z/2021-12-07T00:00:00Z","air_temperature",6.6,"Celsius","NA","2022-03-08T13:34:08+0","a44e236f5dfb5d5fc5046bfa6eb2f477",88
"1692eb34d85243d2b964d752b1c568f1","A_ISCC60RJTD030000_C_EDZW_20220103010201_27953104-12","0-20000-0-47584","Feature","Point","[141.165, 39.69833, 155.2]","2021-12-06T00:00:00Z/2021-12-07T00:00:00Z","air_temperature",-1.7,"Celsius","NA","2022-03-08T13:34:08+0","7c3133632ec1b4f1422d759c5c12fa26",90
"4f0f37bb1ff74999b6f1ef91f2fd4ccf","A_ISCC60RJTD030000_C_EDZW_20220103010201_27953104-12","0-20000-0-47584","Feature","Point","[141.165, 39.69833, 155.2]","2021-12-06T00:00:00Z/2021-12-07T00:00:00Z","air_temperature",2.6,"Celsius","NA","2022-03-08T13:34:08+0","35517ffca8eb8afca8b1e8140c51816f",92
"0ea6ba9a2f2a40c4a458d34d70f4c3f8","A_ISCC60RJTD030000_C_EDZW_20220103010201_27953104-12","0-20000-0-47584","Feature","Point","[141.165, 39.69833, 155.2]","2021-12-06T00:00:00Z/2021-12-07T00:00:00Z","total_accumulated_precipitation",-0.1,"kg m-2","NA","2022-03-08T13:34:08+0","0eaf7264a090d3487d6f4422c5306350",96
"73a48a2e67234d4f938bb92144153049","A_ISCC60RJTD030000_C_EDZW_20220103010201_27953104-12","0-20000-0-47584","Feature","Point","[141.165, 39.69833, 155.2]","2021-12-06T00:00:00Z/2021-12-07T00:00:00Z","depth_of_fresh_snow",0.0,"m","NA","2022-03-08T13:34:08+0","0eaf7264a090d3487d6f4422c5306350",97
"23b5b8d74a344602a6cfc0fefffc1ccc","A_ISCC60RJTD030000_C_EDZW_20220103010201_27953104-12","0-20000-0-47584","Feature","Point","[141.165, 39.69833, 155.2]","2021-12-06T00:00:00Z/2021-12-07T00:00:00Z","total_snow_depth",0.0,"m","NA","2022-03-08T13:34:08+0","0eaf7264a090d3487d6f4422c5306350",98
"051ad40894144488ae712df4c6398cdf","A_ISCC60RJTD030000_C_EDZW_20220103010201_27953104-12","0-20000-0-47584","Feature","Point","[141.165, 39.69833, 155.2]","2021-12-07T00:00:00Z/2021-12-08T00:00:00Z","air_temperature",11.3,"Celsius","NA","2022-03-08T13:34:08+0","a44e236f5dfb5d5fc5046bfa6eb2f477",103
"5b6c4d8e12ae4dba96b3ae0c43f23718","A_ISCC60RJTD030000_C_EDZW_20220103010201_27953104-12","0-20000-0-47584","Feature","Point","[141.165, 39.69833, 155.2]","2021-12-07T00:00:00Z/2021-12-08T00:00:00Z","air_temperature",1.7,"Celsius","NA","2022-03-08T13:34:08+0","7c3133632ec1b4f1422d759c5c12fa26",105
"846f519ac4ab4836ab7c899e13fc9cbf","A_ISCC60RJTD030000_C_EDZW_20220103010201_27953104-12","0-20000-0-47584","Feature","Point","[141.165, 39.69833, 155.2]","2021-12-07T00:00:00Z/2021-12-08T00:00:00Z","air_temperature",6.8,"Celsius","NA","2022-03-08T13:34:08+0","35517ffca8eb8afca8b1e8140c51816f",107
"a9f86d04b1504a7a901f6f6ae405d2ee","A_ISCC60RJTD030000_C_EDZW_20220103010201_27953104-12","0-20000-0-47584","Feature","Point","[141.165, 39.69833, 155.2]","2021-12-07T00:00:00Z/2021-12-08T00:00:00Z","total_accumulated_precipitation",0.5,"kg m-2","NA","2022-03-08T13:34:08+0","0eaf7264a090d3487d6f4422c5306350",111
"effad97ed7504628a7476c6face12476","A_ISCC60RJTD030000_C_EDZW_20220103010201_27953104-12","0-20000-0-47584","Feature","Point","[141.165, 39.69833, 155.2]","2021-12-07T00:00:00Z/2021-12-08T00:00:00Z","depth_of_fresh_snow",0.0,"m","NA","2022-03-08T13:34:08+0","0eaf7264a090d3487d6f4422c5306350",112
"aa59e0d4c30d4bff8cddc58e2bfed9f8","A_ISCC60RJTD030000_C_EDZW_20220103010201_27953104-12","0-20000-0-47584","Feature","Point","[141.165, 39.69833, 155.2]","2021-12-07T00:00:00Z/2021-12-08T00:00:00Z","total_snow_depth",0.0,"m","NA","2022-03-08T13:34:08+0","0eaf7264a090d3487d6f4422c5306350",113
"3e6fb900c92b4ca686f4d238164dd605","A_ISCC60RJTD030000_C_EDZW_20220103010201_27953104-12","0-20000-0-47584","Feature","Point","[141.165, 39.69833, 155.2]","2021-12-08T00:00:00Z/2021-12-09T00:00:00Z","air_temperature",9.3,"Celsius","NA","2022-03-08T13:34:08+0","a44e236f5dfb5d5fc5046bfa6eb2f477",118
"c03b91b19de240d19a0e9d5328ae6f85","A_ISCC60RJTD030000_C_EDZW_20220103010201_27953104-12","0-20000-0-47584","Feature","Point","[141.165, 39.69833, 155.2]","2021-12-08T00:00:00Z/2021-12-09T00:00:00Z","air_temperature",5.0,"Celsius","NA","2022-03-08T13:34:08+0","7c3133632ec1b4f1422d759c5c12fa26",120
"325a9d6977e34a31b71572947d5eae99","A_ISCC60RJTD030000_C_EDZW_20220103010201_27953104-12","0-20000-0-47584","Feature","Point","[141.165, 39.69833, 155.2]","2021-12-08T00:00:00Z/2021-12-09T00:00:00Z","air_temperature",7.5,"Celsius","NA","2022-03-08T13:34:08+0","35517ffca8eb8afca8b1e8140c51816f",122
"936bd083cec44a5793a2e5dec3c7996e","A_ISCC60RJTD030000_C_EDZW_20220103010201_27953104-12","0-20000-0-47584","Feature","Point","[141.165, 39.69833, 155.2]","2021-12-08T00:00:00Z/2021-12-09T00:00:00Z","total_accumulated_precipitation",0.5,"kg m-2","NA","2022-03-08T13:34:08+0","0eaf7264a090d3487d6f4422c5306350",126
"90df2ea408de4edfbc5ad75bf34c6d3e","A_ISCC60RJTD030000_C_EDZW_20220103010201_27953104-12","0-20000-0-47584","Feature","Point","[141.165, 39.69833, 155.2]","2021-12-08T00:00:00Z/2021-12-09T00:00:00Z","depth_of_fresh_snow",0.0,"m","NA","2022-03-08T13:34:08+0","0eaf7264a090d3487d6f4422c5306350",127
"b18c1c4f445848d49ff5431f85e0eaf1","A_ISCC60RJTD030000_C_EDZW_20220103010201_27953104-12","0-20000-0-47584","Feature","Point","[141.165, 39.69833, 155.2]","2021-12-08T00:00:00Z/2021-12-09T00:00:00Z","total_snow_depth",0.0,"m","NA","2022-03-08T13:34:08+0","0eaf7264a090d3487d6f4422c5306350",128
"5a54a2ea29e24a32965842659c7a0318","A_ISCC60RJTD030000_C_EDZW_20220103010201_27953104-12","0-20000-0-47584","Feature","Point","[141.165, 39.69833, 155.2]","2021-12-09T00:00:00Z/2021-12-10T00:00:00Z","air_temperature",10.5,"Celsius","NA","2022-03-08T13:34:08+0","a44e236f5dfb5d5fc5046bfa6eb2f477",133
"ebcd11d2d377492589202dd5efd9c214","A_ISCC60RJTD030000_C_EDZW_20220103010201_27953104-12","0-20000-0-47584","Feature","Point","[141.165, 39.69833, 155.2]","2021-12-09T00:00:00Z/2021-12-10T00:00:00Z","air_temperature",-1.0,"Celsius","NA","2022-03-08T13:34:08+0","7c3133632ec1b4f1422d759c5c12fa26",135
"9dcf3f7279d447318509a2f734e01537","A_ISCC60RJTD030000_C_EDZW_20220103010201_27953104-12","0-20000-0-47584","Feature","Point","[141.165, 39.69833, 155.2]","2021-12-09T00:00:00Z/2021-12-10T00:00:00Z","air_temperature",5.3,"Celsius","NA","2022-03-08T13:34:08+0","35517ffca8eb8afca8b1e8140c51816f",137
"7b415cad3b4e49dc8ed95645cb960993","A_ISCC60RJTD030000_C_EDZW_20220103010201_27953104-12","0-20000-0-47584","Feature","Point","[141.165, 39.69833, 155.2]","2021-12-09T00:00:00Z/2021-12-10T00:00:00Z","total_accumulated_precipitation",0.0,"kg m-2","NA","2022-03-08T13:34:08+0","0eaf7264a090d3487d6f4422c5306350",141
"d19ccfc35c464b29b83623f8c3354ab2","A_ISCC60RJTD030000_C_EDZW_20220103010201_27953104-12","0-20000-0-47584","Feature","Point","[141.165, 39.69833, 155.2]","2021-12-09T00:00:00Z/2021-12-10T00:00:00Z","depth_of_fresh_snow",0.0,"m","NA","2022-03-08T13:34:08+0","0eaf7264a090d3487d6f4422c5306350",142
"dec909c5023c462f81fbfeb9a0e84928","A_ISCC60RJTD030000_C_EDZW_20220103010201_27953104-12","0-20000-0-47584","Feature","Point","[141.165, 39.69833, 155.2]","2021-12-09T00:00:00Z/2021-12-10T00:00:00Z","total_snow_depth",0.0,"m","NA","2022-03-08T13:34:08+0","0eaf7264a090d3487d6f4422c5306350",143
"ce3f7b806ab746d2a93d5fb18d3df42d","A_ISCC60RJTD030000_C_EDZW_20220103010201_27953104-12","0-20000-0-47584","Feature","Point","[141.165, 39.69833, 155.2]","2021-12-10T00:00:00Z/2021-12-11T00:00:00Z","air_temperature",7.7,"Celsius","NA","2022-03-08T13:34:08+0","a44e236f5dfb5d5fc5046bfa6eb2f477",148
"4d4939be72f7480b9a10c4d4d49231bf","A_ISCC60RJTD030000_C_EDZW_20220103010201_27953104-12","0-20000-0-47584","Feature","Point","[141.165, 39.69833, 155.2]","2021-12-10T00:00:00Z/2021-12-11T00:00:00Z","air_temperature",-3.3,"Celsius","NA","2022-03-08T13:34:08+0","7c3133632ec1b4f1422d759c5c12fa26",150
"bd00d803ca6645048911451c8721f0a9","A_ISCC60RJTD030000_C_EDZW_20220103010201_27953104-12","0-20000-0-47584","Feature","Point","[141.165, 39.69833, 155.2]","2021-12-10T00:00:00Z/2021-12-11T00:00:00Z","air_temperature",2.0,"Celsius","NA","2022-03-08T13:34:08+0","35517ffca8eb8afca8b1e8140c51816f",152
"994a8e005b214aee9d64a4eb4b61848f","A_ISCC60RJTD030000_C_EDZW_20220103010201_27953104-12","0-20000-0-47584","Feature","Point","[141.165, 39.69833, 155.2]","2021-12-10T00:00:00Z/2021-12-11T00:00:00Z","total_accumulated_precipitation",0.0,"kg m-2","NA","2022-03-08T13:34:08+0","0eaf7264a090d3487d6f4422c5306350",156
"f83dc8d11e0342e387cacd900470be36","A_ISCC60RJTD030000_C_EDZW_20220103010201_27953104-12","0-20000-0-47584","Feature","Point","[141.165, 39.69833, 155.2]","2021-12-10T00:00:00Z/2021-12-11T00:00:00Z","depth_of_fresh_snow",0.0,"m","NA","2022-03-08T13:34:08+0","0eaf7264a090d3487d6f4422c5306350",157
"f062efd6f9c64e4bbd4bae874f10abea","A_ISCC60RJTD030000_C_EDZW_20220103010201_27953104-12","0-20000-0-47584","Feature","Point","[141.165, 39.69833, 155.2]","2021-12-10T00:00:00Z/2021-12-11T00:00:00Z","total_snow_depth",0.0,"m","NA","2022-03-08T13:34:08+0","0eaf7264a090d3487d6f4422c5306350",158
"fd99c55f67ca4d52856a440a7bb3fe4e","A_ISCC60RJTD030000_C_EDZW_20220103010201_27953104-12","0-20000-0-47584","Feature","Point","[141.165, 39.69833, 155.2]","2021-12-11T00:00:00Z/2021-12-12T00:00:00Z","air_temperature",11.8,"Celsius","NA","2022-03-08T13:34:08+0","a44e236f5dfb5d5fc5046bfa6eb2f477",163
"e73fdd4b56c741ac8dfb26a50e136245","A_ISCC60RJTD030000_C_EDZW_20220103010201_27953104-12","0-20000-0-47584","Feature","Point","[141.165, 39.69833, 155.2]","2021-12-11T00:00:00Z/2021-12-12T00:00:00Z","air_temperature",-1.0,"Celsius","NA","2022-03-08T13:34:08+0","7c3133632ec1b4f1422d759c5c12fa26",165
"d974233612cb4a87ac1a513210e5b88c","A_ISCC60RJTD030000_C_EDZW_20220103010201_27953104-12","0-20000-0-47584","Feature","Point","[141.165, 39.69833, 155.2]","2021-12-11T00:00:00Z/2021-12-12T00:00:00Z","air_temperature",4.3,"Celsius","NA","2022-03-08T13:34:08+0","35517ffca8eb8afca8b1e8140c51816f",167
"4cf3af88796c4c1cadf92a2a2966b856","A_ISCC60RJTD030000_C_EDZW_20220103010201_27953104-12","0-20000-0-47584","Feature","Point","[141.165, 39.69833, 155.2]","2021-12-11T00:00:00Z/2021-12-12T00:00:00Z","total_accumulated_precipitation",-0.1,"kg m-2","NA","2022-03-08T13:34:08+0","0eaf7264a090d3487d6f4422c5306350",171
"6ede26109f3e4d5098ba10d98382d3f5","A_ISCC60RJTD030000_C_EDZW_20220103010201_27953104-12","0-20000-0-47584","Feature","Point","[141.165, 39.69833, 155.2]","2021-12-11T00:00:00Z/2021-12-12T00:00:00Z","depth_of_fresh_snow",0.0,"m","NA","2022-03-08T13:34:08+0","0eaf7264a090d3487d6f4422c5306350",172
"3d53e83475a34c21a5daed8ec19c5c52","A_ISCC60RJTD030000_C_EDZW_20220103010201_27953104-12","0-20000-0-47584","Feature","Point","[141.165, 39.69833, 155.2]","2021-12-11T00:00:00Z/2021-12-12T00:00:00Z","total_snow_depth",0.0,"m","NA","2022-03-08T13:34:08+0","0eaf7264a090d3487d6f4422c5306350",173
"3a9d77dd66d84741a487d8da0889969c","A_ISCC60RJTD030000_C_EDZW_20220103010201_27953104-12","0-20000-0-47584","Feature","Point","[141.165, 39.69833, 155.2]","2021-12-12T00:00:00Z/2021-12-13T00:00:00Z","air_temperature",7.6,"Celsius","NA","2022-03-08T13:34:08+0","a44e236f5dfb5d5fc5046bfa6eb2f477",178
"7489915c227745e5b6722d24ea2c3256","A_ISCC60RJTD030000_C_EDZW_20220103010201_27953104-12","0-20000-0-47584","Feature","Point","[141.165, 39.69833, 155.2]","2021-12-12T00:00:00Z/2021-12-13T00:00:00Z","air_temperature",1.9,"Celsius","NA","2022-03-08T13:34:08+0","7c3133632ec1b4f1422d759c5c12fa26",180
"0ddf11f33ae14ffda5fa6c57cc8cc7eb","A_ISCC60RJTD030000_C_EDZW_20220103010201_27953104-12","0-20000-0-47584","Feature","Point","[141.165, 39.69833, 155.2]","2021-12-12T00:00:00Z/2021-12-13T00:00:00Z","air_temperature",4.9,"Celsius","NA","2022-03-08T13:34:08+0","35517ffca8eb8afca8b1e8140c51816f",182
"b2e8f7f692ed497b9cdd3fd22b3bb20d","A_ISCC60RJTD030000_C_EDZW_20220103010201_27953104-12","0-20000-0-47584","Feature","Point","[141.165, 39.69833, 155.2]","2021-12-12T00:00:00Z/2021-12-13T00:00:00Z","total_accumulated_precipitation",15.5,"kg m-2","NA","2022-03-08T13:34:08+0","0eaf7264a090d3487d6f4422c5306350",186
"786bfeb0999e4d8f9f48204c2741140e","A_ISCC60RJTD030000_C_EDZW_20220103010201_27953104-12","0-20000-0-47584","Feature","Point","[141.165, 39.69833, 155.2]","2021-12-12T00:00:00Z/2021-12-13T00:00:00Z","depth_of_fresh_snow",0.0,"m","NA","2022-03-08T13:34:08+0","0eaf7264a090d3487d6f4422c5306350",187
"95555cb2ce544026a13753b9728bedf7","A_ISCC60RJTD030000_C_EDZW_20220103010201_27953104-12","0-20000-0-47584","Feature","Point","[141.165, 39.69833, 155.2]","2021-12-12T00:00:00Z/2021-12-13T00:00:00Z","total_snow_depth",0.0,"m","NA","2022-03-08T13:34:08+0","0eaf7264a090d3487d6f4422c5306350",188
"48cbbe25ab0746b78f6c771c607f1214","A_ISCC60RJTD030000_C_EDZW_20220103010201_27953104-12","0-20000-0-47584","Feature","Point","[141.165, 39.69833, 155.2]","2021-12-13T00:00:00Z/2021-12-14T00:00:00Z","air_temperature",5.1,"Celsius","NA","2022-03-08T13:34:08+0","a44e236f5dfb5d5fc5046bfa6eb2f477",193
"6b5cf0fce2134d57bd99dd69d13991ca","A_ISCC60RJTD030000_C_EDZW_20220103010201_27953104-12","0-20000-0-47584","Feature","Point","[141.165, 39.69833, 155.2]","2021-12-13T00:00:00Z/2021-12-14T00:00:00Z","air_temperature",-1.8,"Celsius","NA","2022-03-08T13:34:08+0","7c3133632ec1b4f1422d759c5c12fa26",195
