"feature.id","record.id","record.station_id.wsi","feature.type","feature.geometry.type","feature.geometry.coordinates","feature.properties.phenomenonTime","feature.properties.key","feature.properties.value","feature.properties.units","feature.properties.description","feature.properties.resultTime","feature.properties.metadata","feature.properties.index"
"a976a93080a44b47928fc7ae44851a55","A_IOBH03LFPW072100_C_EDZW_20220307212101_97934292-0","0-20002-0-1400011","Feature","Point","[55.27732, -20.94572]","2022-03-07T20:40:00Z","duration_of_wave_record",2400.0,"s","NA","2022-03-08T14:41:24+0","4dc9e7e0489371a7d1d0afd34fb554b5",32
"2c677f417f0a4e94930328b8b1d78a3b","A_IOBH03LFPW072100_C_EDZW_20220307212101_97934292-0","0-20002-0-1400011","Feature","Point","[55.27732, -20.94572]","2022-03-07T20:40:00Z","significant_wave_height",0.6,"m","NA","2022-03-08T14:41:24+0","4dc9e7e0489371a7d1d0afd34fb554b5",33
"07e3e2542ec14574bfe0246feb8bd9d7","A_IOBH03LFPW072100_C_EDZW_20220307212101_97934292-0","0-20002-0-1400011","Feature","Point","[55.27732, -20.94572]","2022-03-07T20:40:00Z","maximum_wave_height",1.1,"m","NA","2022-03-08T14:41:24+0","4dc9e7e0489371a7d1d0afd34fb554b5",34
"98092222d42a42028006f8e655f8a891","A_IOBH03LFPW072100_C_EDZW_20220307212101_97934292-0","0-20002-0-1400011","Feature","Point","[55.27732, -20.94572]","2022-03-07T20:40:00Z","average_wave_period",6.0,"s","NA","2022-03-08T14:41:24+0","4dc9e7e0489371a7d1d0afd34fb554b5",35
