"feature.id","record.id","record.station_id.wsi","feature.type","feature.geometry.type","feature.geometry.coordinates","feature.properties.phenomenonTime","feature.properties.key","feature.properties.value","feature.properties.units","feature.properties.description","feature.properties.resultTime","feature.properties.metadata","feature.properties.index"
"3843bc2d96f945638cbbd4384dadeba3","A_IOBH03LFPW080400_C_EDZW_20220308042101_98288909-1","0-20002-0-1400011","Feature","Point","[55.27732, -20.94572]","2022-03-08T04:10:00Z","duration_of_wave_record",2400.0,"s","NA","2022-03-08T14:41:36+0","4dc9e7e0489371a7d1d0afd34fb554b5",32
"7fe4666d3bc94f18a31a3dcf3706f78c","A_IOBH03LFPW080400_C_EDZW_20220308042101_98288909-1","0-20002-0-1400011","Feature","Point","[55.27732, -20.94572]","2022-03-08T04:10:00Z","significant_wave_height",0.5,"m","NA","2022-03-08T14:41:36+0","4dc9e7e0489371a7d1d0afd34fb554b5",33
"31b09bd2479d43a19ec4646f33c9b872","A_IOBH03LFPW080400_C_EDZW_20220308042101_98288909-1","0-20002-0-1400011","Feature","Point","[55.27732, -20.94572]","2022-03-08T04:10:00Z","maximum_wave_height",0.9,"m","NA","2022-03-08T14:41:36+0","4dc9e7e0489371a7d1d0afd34fb554b5",34
"36a58130608d43e78f0a06aa83803909","A_IOBH03LFPW080400_C_EDZW_20220308042101_98288909-1","0-20002-0-1400011","Feature","Point","[55.27732, -20.94572]","2022-03-08T04:10:00Z","average_wave_period",7.0,"s","NA","2022-03-08T14:41:36+0","4dc9e7e0489371a7d1d0afd34fb554b5",35
