"feature.id","record.id","record.station_id.wsi","feature.type","feature.geometry.type","feature.geometry.coordinates","feature.properties.phenomenonTime","feature.properties.key","feature.properties.value","feature.properties.units","feature.properties.description","feature.properties.resultTime","feature.properties.metadata","feature.properties.index"
"afc3efbd0d60473d9a595ff2c1301e19","A_ISCC60RJTD030000_C_EDZW_20220103010201_27953104-30","0-20000-0-47750","Feature","Point","[135.31666, 35.45, 2.4]","2021-12-01T00:00:00Z/2021-12-02T00:00:00Z","air_temperature",13.0,"Celsius","NA","2022-03-08T13:34:14+0","a44e236f5dfb5d5fc5046bfa6eb2f477",13
"8d0f1870f7634e3f95c2ef97893ee072","A_ISCC60RJTD030000_C_EDZW_20220103010201_27953104-30","0-20000-0-47750","Feature","Point","[135.31666, 35.45, 2.4]","2021-12-01T00:00:00Z/2021-12-02T00:00:00Z","air_temperature",2.7,"Celsius","NA","2022-03-08T13:34:14+0","7c3133632ec1b4f1422d759c5c12fa26",15
"eae0a03d9aaf480aa11e3cf0c8ee6499","A_ISCC60RJTD030000_C_EDZW_20220103010201_27953104-30","0-20000-0-47750","Feature","Point","[135.31666, 35.45, 2.4]","2021-12-01T00:00:00Z/2021-12-02T00:00:00Z","air_temperature",8.8,"Celsius","NA","2022-03-08T13:34:14+0","35517ffca8eb8afca8b1e8140c51816f",17
"e0b63ff678e14881b1ab489357a04585","A_ISCC60RJTD030000_C_EDZW_20220103010201_27953104-30","0-20000-0-47750","Feature","Point","[135.31666, 35.45, 2.4]","2021-12-01T00:00:00Z/2021-12-02T00:00:00Z","total_accumulated_precipitation",14.5,"kg m-2","NA","2022-03-08T13:34:14+0","0eaf7264a090d3487d6f4422c5306350",21
"11ca5090ef5e4069bc90ab486057d82c","A_ISCC60RJTD030000_C_EDZW_20220103010201_27953104-30","0-20000-0-47750","Feature","Point","[135.31666, 35.45, 2.4]","2021-12-01T00:00:00Z/2021-12-02T00:00:00Z","depth_of_fresh_snow",0.0,"m","NA","2022-03-08T13:34:14+0","0eaf7264a090d3487d6f4422c5306350",22
"671dae60bb5e4d71be1c08a481af4350","A_ISCC60RJTD030000_C_EDZW_20220103010201_27953104-30","0-20000-0-47750","Feature","Point","[135.31666, 35.45, 2.4]","2021-12-01T00:00:00Z/2021-12-02T00:00:00Z","total_snow_depth",0.0,"m","NA","2022-03-08T13:34:14+0","0eaf7264a090d3487d6f4422c5306350",23
"0df6608836d640f4a994ed5588a0eb41","A_ISCC60RJTD030000_C_EDZW_20220103010201_27953104-30","0-20000-0-47750","Feature","Point","[135.31666, 35.45, 2.4]","2021-12-02T00:00:00Z/2021-12-03T00:00:00Z","air_temperature",9.9,"Celsius","NA","2022-03-08T13:34:14+0","a44e236f5dfb5d5fc5046bfa6eb2f477",28
"eaa91391a0e34110801fbbbfab67716a","A_ISCC60RJTD030000_C_EDZW_20220103010201_27953104-30","0-20000-0-47750","Feature","Point","[135.31666, 35.45, 2.4]","2021-12-02T00:00:00Z/2021-12-03T00:00:00Z","air_temperature",2.1,"Celsius","NA","2022-03-08T13:34:14+0","7c3133632ec1b4f1422d759c5c12fa26",30
"d1537eb852c04660828a830907efa39e","A_ISCC60RJTD030000_C_EDZW_20220103010201_27953104-30","0-20000-0-47750","Feature","Point","[135.31666, 35.45, 2.4]","2021-12-02T00:00:00Z/2021-12-03T00:00:00Z","air_temperature",4.7,"Celsius","NA","2022-03-08T13:34:14+0","35517ffca8eb8afca8b1e8140c51816f",32
"95d018725a01422caa4d3880febf41eb","A_ISCC60RJTD030000_C_EDZW_20220103010201_27953104-30","0-20000-0-47750","Feature","Point","[135.31666, 35.45, 2.4]","2021-12-02T00:00:00Z/2021-12-03T00:00:00Z","total_accumulated_precipitation",3.0,"kg m-2","NA","2022-03-08T13:34:14+0","0eaf7264a090d3487d6f4422c5306350",36
"95ba9424997b4f0ba4f762c7d440b0e3","A_ISCC60RJTD030000_C_EDZW_20220103010201_27953104-30","0-20000-0-47750","Feature","Point","[135.31666, 35.45, 2.4]","2021-12-02T00:00:00Z/2021-12-03T00:00:00Z","depth_of_fresh_snow",0.0,"m","NA","2022-03-08T13:34:14+0","0eaf7264a090d3487d6f4422c5306350",37
"25f7048a35734c2ba8c9326ba2bd4e27","A_ISCC60RJTD030000_C_EDZW_20220103010201_27953104-30","0-20000-0-47750","Feature","Point","[135.31666, 35.45, 2.4]","2021-12-02T00:00:00Z/2021-12-03T00:00:00Z","total_snow_depth",0.0,"m","NA","2022-03-08T13:34:14+0","0eaf7264a090d3487d6f4422c5306350",38
"8c74dd646e0b40b988dc344bb0398999","A_ISCC60RJTD030000_C_EDZW_20220103010201_27953104-30","0-20000-0-47750","Feature","Point","[135.31666, 35.45, 2.4]","2021-12-03T00:00:00Z/2021-12-04T00:00:00Z","air_temperature",13.3,"Celsius","NA","2022-03-08T13:34:14+0","a44e236f5dfb5d5fc5046bfa6eb2f477",43
"86a5a528dc4b4f28b339e376c63d194d","A_ISCC60RJTD030000_C_EDZW_20220103010201_27953104-30","0-20000-0-47750","Feature","Point","[135.31666, 35.45, 2.4]","2021-12-03T00:00:00Z/2021-12-04T00:00:00Z","air_temperature",1.0,"Celsius","NA","2022-03-08T13:34:14+0","7c3133632ec1b4f1422d759c5c12fa26",45
"ba69e0009c0341f3b2ee26afef7a5442","A_ISCC60RJTD030000_C_EDZW_20220103010201_27953104-30","0-20000-0-47750","Feature","Point","[135.31666, 35.45, 2.4]","2021-12-03T00:00:00Z/2021-12-04T00:00:00Z","air_temperature",6.6,"Celsius","NA","2022-03-08T13:34:14+0","35517ffca8eb8afca8b1e8140c51816f",47
"589a7c61be88414496221114c52164d0","A_ISCC60RJTD030000_C_EDZW_20220103010201_27953104-30","0-20000-0-47750","Feature","Point","[135.31666, 35.45, 2.4]","2021-12-03T00:00:00Z/2021-12-04T00:00:00Z","total_accumulated_precipitation",0.0,"kg m-2","NA","2022-03-08T13:34:14+0","0eaf7264a090d3487d6f4422c5306350",51
"7f403e7cdeee49feb5650fb582b30d3a","A_ISCC60RJTD030000_C_EDZW_20220103010201_27953104-30","0-20000-0-47750","Feature","Point","[135.31666, 35.45, 2.4]","2021-12-03T00:00:00Z/2021-12-04T00:00:00Z","depth_of_fresh_snow",0.0,"m","NA","2022-03-08T13:34:14+0","0eaf7264a090d3487d6f4422c5306350",52
"2e64e2dc44f44436b5286422c7e7d4af","A_ISCC60RJTD030000_C_EDZW_20220103010201_27953104-30","0-20000-0-47750","Feature","Point","[135.31666, 35.45, 2.4]","2021-12-03T00:00:00Z/2021-12-04T00:00:00Z","total_snow_depth",0.0,"m","NA","2022-03-08T13:34:14+0","0eaf7264a090d3487d6f4422c5306350",53
"d236b825b7184336b06d20f9d8f4b6bd","A_ISCC60RJTD030000_C_EDZW_20220103010201_27953104-30","0-20000-0-47750","Feature","Point","[135.31666, 35.45, 2.4]","2021-12-04T00:00:00Z/2021-12-05T00:00:00Z","air_temperature",9.8,"Celsius","NA","2022-03-08T13:34:14+0","a44e236f5dfb5d5fc5046bfa6eb2f477",58
"27789450ff564e4da66ad98ea3a5d7b4","A_ISCC60RJTD030000_C_EDZW_20220103010201_27953104-30","0-20000-0-47750","Feature","Point","[135.31666, 35.45, 2.4]","2021-12-04T00:00:00Z/2021-12-05T00:00:00Z","air_temperature",3.8,"Celsius","NA","2022-03-08T13:34:14+0","7c3133632ec1b4f1422d759c5c12fa26",60
