"feature.id","record.id","record.station_id.wsi","feature.type","feature.geometry.type","feature.geometry.coordinates","feature.properties.phenomenonTime","feature.properties.key","feature.properties.value","feature.properties.units","feature.properties.description","feature.properties.resultTime","feature.properties.metadata","feature.properties.index"
"b92b3c749adb45c28447ea0600f0450c","A_ISCC60RJTD030000_C_EDZW_20220103010201_27953104-25","0-20000-0-47675","Feature","Point","[139.36166, 34.74833, 74.0]","2021-12-01T00:00:00Z/2021-12-02T00:00:00Z","air_temperature",19.8,"Celsius","NA","2022-03-08T13:34:12+0","a44e236f5dfb5d5fc5046bfa6eb2f477",13
"473875cd8b0240b4b5592d72cfc9c2f3","A_ISCC60RJTD030000_C_EDZW_20220103010201_27953104-25","0-20000-0-47675","Feature","Point","[139.36166, 34.74833, 74.0]","2021-12-01T00:00:00Z/2021-12-02T00:00:00Z","air_temperature",9.3,"Celsius","NA","2022-03-08T13:34:12+0","7c3133632ec1b4f1422d759c5c12fa26",15
"ca030629debc43758e8f7ade3188e190","A_ISCC60RJTD030000_C_EDZW_20220103010201_27953104-25","0-20000-0-47675","Feature","Point","[139.36166, 34.74833, 74.0]","2021-12-01T00:00:00Z/2021-12-02T00:00:00Z","air_temperature",15.4,"Celsius","NA","2022-03-08T13:34:12+0","35517ffca8eb8afca8b1e8140c51816f",17
"639c4bf299da435dbb1b865b9d692497","A_ISCC60RJTD030000_C_EDZW_20220103010201_27953104-25","0-20000-0-47675","Feature","Point","[139.36166, 34.74833, 74.0]","2021-12-01T00:00:00Z/2021-12-02T00:00:00Z","total_accumulated_precipitation",40.0,"kg m-2","NA","2022-03-08T13:34:12+0","0eaf7264a090d3487d6f4422c5306350",21
"c7e4901abbe741c189efc8c86eebff3e","A_ISCC60RJTD030000_C_EDZW_20220103010201_27953104-25","0-20000-0-47675","Feature","Point","[139.36166, 34.74833, 74.0]","2021-12-02T00:00:00Z/2021-12-03T00:00:00Z","air_temperature",14.7,"Celsius","NA","2022-03-08T13:34:12+0","a44e236f5dfb5d5fc5046bfa6eb2f477",28
"677dcbf37ba34ef6a3730c1bb9e9ec8c","A_ISCC60RJTD030000_C_EDZW_20220103010201_27953104-25","0-20000-0-47675","Feature","Point","[139.36166, 34.74833, 74.0]","2021-12-02T00:00:00Z/2021-12-03T00:00:00Z","air_temperature",5.8,"Celsius","NA","2022-03-08T13:34:13+0","7c3133632ec1b4f1422d759c5c12fa26",30
"c134bb988478409bbc6a8664e976707e","A_ISCC60RJTD030000_C_EDZW_20220103010201_27953104-25","0-20000-0-47675","Feature","Point","[139.36166, 34.74833, 74.0]","2021-12-02T00:00:00Z/2021-12-03T00:00:00Z","air_temperature",11.1,"Celsius","NA","2022-03-08T13:34:13+0","35517ffca8eb8afca8b1e8140c51816f",32
"829e512dd9cf4f13a1f8886a22af372a","A_ISCC60RJTD030000_C_EDZW_20220103010201_27953104-25","0-20000-0-47675","Feature","Point","[139.36166, 34.74833, 74.0]","2021-12-02T00:00:00Z/2021-12-03T00:00:00Z","total_accumulated_precipitation",0.0,"kg m-2","NA","2022-03-08T13:34:13+0","0eaf7264a090d3487d6f4422c5306350",36
"321d927560904d3392bce575828be7b1","A_ISCC60RJTD030000_C_EDZW_20220103010201_27953104-25","0-20000-0-47675","Feature","Point","[139.36166, 34.74833, 74.0]","2021-12-03T00:00:00Z/2021-12-04T00:00:00Z","air_temperature",16.1,"Celsius","NA","2022-03-08T13:34:13+0","a44e236f5dfb5d5fc5046bfa6eb2f477",43
"ee03f28ae8b54347aec3be9c8bd2a1b4","A_ISCC60RJTD030000_C_EDZW_20220103010201_27953104-25","0-20000-0-47675","Feature","Point","[139.36166, 34.74833, 74.0]","2021-12-03T00:00:00Z/2021-12-04T00:00:00Z","air_temperature",7.5,"Celsius","NA","2022-03-08T13:34:13+0","7c3133632ec1b4f1422d759c5c12fa26",45
"d9b6b87531864ec3a8c016993c611e2b","A_ISCC60RJTD030000_C_EDZW_20220103010201_27953104-25","0-20000-0-47675","Feature","Point","[139.36166, 34.74833, 74.0]","2021-12-03T00:00:00Z/2021-12-04T00:00:00Z","air_temperature",12.9,"Celsius","NA","2022-03-08T13:34:13+0","35517ffca8eb8afca8b1e8140c51816f",47
"7509264bbe9641a0828204f41811b51f","A_ISCC60RJTD030000_C_EDZW_20220103010201_27953104-25","0-20000-0-47675","Feature","Point","[139.36166, 34.74833, 74.0]","2021-12-03T00:00:00Z/2021-12-04T00:00:00Z","total_accumulated_precipitation",0.0,"kg m-2","NA","2022-03-08T13:34:13+0","0eaf7264a090d3487d6f4422c5306350",51
"a7e8c3f4dcf14e8c862a578cb77eb704","A_ISCC60RJTD030000_C_EDZW_20220103010201_27953104-25","0-20000-0-47675","Feature","Point","[139.36166, 34.74833, 74.0]","2021-12-04T00:00:00Z/2021-12-05T00:00:00Z","air_temperature",14.9,"Celsius","NA","2022-03-08T13:34:13+0","a44e236f5dfb5d5fc5046bfa6eb2f477",58
"c67bf9c20b764adbbad73e0290a0c857","A_ISCC60RJTD030000_C_EDZW_20220103010201_27953104-25","0-20000-0-47675","Feature","Point","[139.36166, 34.74833, 74.0]","2021-12-04T00:00:00Z/2021-12-05T00:00:00Z","air_temperature",7.1,"Celsius","NA","2022-03-08T13:34:13+0","7c3133632ec1b4f1422d759c5c12fa26",60
"f84f61e757824c22bf315808504b5288","A_ISCC60RJTD030000_C_EDZW_20220103010201_27953104-25","0-20000-0-47675","Feature","Point","[139.36166, 34.74833, 74.0]","2021-12-04T00:00:00Z/2021-12-05T00:00:00Z","air_temperature",12.2,"Celsius","NA","2022-03-08T13:34:13+0","35517ffca8eb8afca8b1e8140c51816f",62
"d9868de7e8c545479610b0f20fbcc70e","A_ISCC60RJTD030000_C_EDZW_20220103010201_27953104-25","0-20000-0-47675","Feature","Point","[139.36166, 34.74833, 74.0]","2021-12-04T00:00:00Z/2021-12-05T00:00:00Z","total_accumulated_precipitation",0.0,"kg m-2","NA","2022-03-08T13:34:13+0","0eaf7264a090d3487d6f4422c5306350",66
"d35c23a8e7444033bbb3907b42e67f8c","A_ISCC60RJTD030000_C_EDZW_20220103010201_27953104-25","0-20000-0-47675","Feature","Point","[139.36166, 34.74833, 74.0]","2021-12-05T00:00:00Z/2021-12-06T00:00:00Z","air_temperature",11.8,"Celsius","NA","2022-03-08T13:34:13+0","a44e236f5dfb5d5fc5046bfa6eb2f477",73
"effd8f1dc5a3478cb2812dea5701015e","A_ISCC60RJTD030000_C_EDZW_20220103010201_27953104-25","0-20000-0-47675","Feature","Point","[139.36166, 34.74833, 74.0]","2021-12-05T00:00:00Z/2021-12-06T00:00:00Z","air_temperature",8.2,"Celsius","NA","2022-03-08T13:34:13+0","7c3133632ec1b4f1422d759c5c12fa26",75
"b65162c2058b4f65b5c12abfd68db55b","A_ISCC60RJTD030000_C_EDZW_20220103010201_27953104-25","0-20000-0-47675","Feature","Point","[139.36166, 34.74833, 74.0]","2021-12-05T00:00:00Z/2021-12-06T00:00:00Z","air_temperature",10.1,"Celsius","NA","2022-03-08T13:34:13+0","35517ffca8eb8afca8b1e8140c51816f",77
"db87e5d413524a3daafa26b68d44315d","A_ISCC60RJTD030000_C_EDZW_20220103010201_27953104-25","0-20000-0-47675","Feature","Point","[139.36166, 34.74833, 74.0]","2021-12-05T00:00:00Z/2021-12-06T00:00:00Z","total_accumulated_precipitation",0.0,"kg m-2","NA","2022-03-08T13:34:13+0","0eaf7264a090d3487d6f4422c5306350",81
"be5c27469d0a4875b2dd6e1cc5d20a42","A_ISCC60RJTD030000_C_EDZW_20220103010201_27953104-25","0-20000-0-47675","Feature","Point","[139.36166, 34.74833, 74.0]","2021-12-06T00:00:00Z/2021-12-07T00:00:00Z","air_temperature",13.0,"Celsius","NA","2022-03-08T13:34:13+0","a44e236f5dfb5d5fc5046bfa6eb2f477",88
