"feature.id","record.id","record.station_id.wsi","feature.type","feature.geometry.type","feature.geometry.coordinates","feature.properties.phenomenonTime","feature.properties.key","feature.properties.value","feature.properties.units","feature.properties.description","feature.properties.resultTime","feature.properties.metadata","feature.properties.index"
"32bf5c58f4a54f0fb77461eed0d1f9c9","A_IOBH03LFPW081000_C_EDZW_20220308102231_98542964-0","0-20002-0-1400011","Feature","Point","[55.27732, -20.94572]","2022-03-08T09:40:00Z","duration_of_wave_record",2400.0,"s","NA","2022-03-08T14:41:44+0","4dc9e7e0489371a7d1d0afd34fb554b5",32
"d15b452d484b493b990e68e49c36eb3f","A_IOBH03LFPW081000_C_EDZW_20220308102231_98542964-0","0-20002-0-1400011","Feature","Point","[55.27732, -20.94572]","2022-03-08T09:40:00Z","significant_wave_height",0.7000000000000001,"m","NA","2022-03-08T14:41:44+0","4dc9e7e0489371a7d1d0afd34fb554b5",33
"373aaeef47d642d7ac9b5eb2e3ad1e37","A_IOBH03LFPW081000_C_EDZW_20220308102231_98542964-0","0-20002-0-1400011","Feature","Point","[55.27732, -20.94572]","2022-03-08T09:40:00Z","maximum_wave_height",1.2,"m","NA","2022-03-08T14:41:44+0","4dc9e7e0489371a7d1d0afd34fb554b5",34
"a21a774a35254b158c4b1f95d903dfee","A_IOBH03LFPW081000_C_EDZW_20220308102231_98542964-0","0-20002-0-1400011","Feature","Point","[55.27732, -20.94572]","2022-03-08T09:40:00Z","average_wave_period",6.0,"s","NA","2022-03-08T14:41:44+0","4dc9e7e0489371a7d1d0afd34fb554b5",35
