"feature.id","record.id","record.station_id.wsi","feature.type","feature.geometry.type","feature.geometry.coordinates","feature.properties.phenomenonTime","feature.properties.key","feature.properties.value","feature.properties.units","feature.properties.description","feature.properties.resultTime","feature.properties.metadata","feature.properties.index"
"dca0dfb397994323854ca90a68f67bff","A_ISCC60RJTD030000_C_EDZW_20220103010201_27953104-50","0-20000-0-47971","Feature","Point","[142.19, 27.09166, 2.7]","2021-12-01T00:00:00Z/2021-12-02T00:00:00Z","air_temperature",25.7,"Celsius","NA","2022-03-08T13:34:22+0","a44e236f5dfb5d5fc5046bfa6eb2f477",13
"3911fbeee1734dde8056c28ca71832bc","A_ISCC60RJTD030000_C_EDZW_20220103010201_27953104-50","0-20000-0-47971","Feature","Point","[142.19, 27.09166, 2.7]","2021-12-01T00:00:00Z/2021-12-02T00:00:00Z","air_temperature",20.5,"Celsius","NA","2022-03-08T13:34:22+0","7c3133632ec1b4f1422d759c5c12fa26",15
"acd15bcf3caf4a4aa505a39bb7b5945f","A_ISCC60RJTD030000_C_EDZW_20220103010201_27953104-50","0-20000-0-47971","Feature","Point","[142.19, 27.09166, 2.7]","2021-12-01T00:00:00Z/2021-12-02T00:00:00Z","air_temperature",23.6,"Celsius","NA","2022-03-08T13:34:22+0","35517ffca8eb8afca8b1e8140c51816f",17
"1da583b1a7d84d81999489418f3435e7","A_ISCC60RJTD030000_C_EDZW_20220103010201_27953104-50","0-20000-0-47971","Feature","Point","[142.19, 27.09166, 2.7]","2021-12-01T00:00:00Z/2021-12-02T00:00:00Z","total_accumulated_precipitation",21.5,"kg m-2","NA","2022-03-08T13:34:22+0","0eaf7264a090d3487d6f4422c5306350",21
"dd2c5bad58ff446b8e85e506fdf0390e","A_ISCC60RJTD030000_C_EDZW_20220103010201_27953104-50","0-20000-0-47971","Feature","Point","[142.19, 27.09166, 2.7]","2021-12-02T00:00:00Z/2021-12-03T00:00:00Z","air_temperature",22.4,"Celsius","NA","2022-03-08T13:34:22+0","a44e236f5dfb5d5fc5046bfa6eb2f477",28
"0bcbf5898d044082bbf77ed5fb75770e","A_ISCC60RJTD030000_C_EDZW_20220103010201_27953104-50","0-20000-0-47971","Feature","Point","[142.19, 27.09166, 2.7]","2021-12-02T00:00:00Z/2021-12-03T00:00:00Z","air_temperature",17.6,"Celsius","NA","2022-03-08T13:34:22+0","7c3133632ec1b4f1422d759c5c12fa26",30
"ab8529f21014499988d91e8498a2b81a","A_ISCC60RJTD030000_C_EDZW_20220103010201_27953104-50","0-20000-0-47971","Feature","Point","[142.19, 27.09166, 2.7]","2021-12-02T00:00:00Z/2021-12-03T00:00:00Z","air_temperature",21.1,"Celsius","NA","2022-03-08T13:34:22+0","35517ffca8eb8afca8b1e8140c51816f",32
"68ba5a551f2f474493ae17a821073aaf","A_ISCC60RJTD030000_C_EDZW_20220103010201_27953104-50","0-20000-0-47971","Feature","Point","[142.19, 27.09166, 2.7]","2021-12-02T00:00:00Z/2021-12-03T00:00:00Z","total_accumulated_precipitation",3.0,"kg m-2","NA","2022-03-08T13:34:22+0","0eaf7264a090d3487d6f4422c5306350",36
"525cb9db2d174f528ac09acc1c62b26f","A_ISCC60RJTD030000_C_EDZW_20220103010201_27953104-50","0-20000-0-47971","Feature","Point","[142.19, 27.09166, 2.7]","2021-12-03T00:00:00Z/2021-12-04T00:00:00Z","air_temperature",23.1,"Celsius","NA","2022-03-08T13:34:22+0","a44e236f5dfb5d5fc5046bfa6eb2f477",43
"f99a177fef2c4691b76b1818603706f1","A_ISCC60RJTD030000_C_EDZW_20220103010201_27953104-50","0-20000-0-47971","Feature","Point","[142.19, 27.09166, 2.7]","2021-12-03T00:00:00Z/2021-12-04T00:00:00Z","air_temperature",20.0,"Celsius","NA","2022-03-08T13:34:22+0","7c3133632ec1b4f1422d759c5c12fa26",45
