"feature.id","record.id","record.station_id.wsi","feature.type","feature.geometry.type","feature.geometry.coordinates","feature.properties.phenomenonTime","feature.properties.key","feature.properties.value","feature.properties.units","feature.properties.description","feature.properties.resultTime","feature.properties.metadata","feature.properties.index"
"92f1aabb147d46e0a673b89b2576f32b","A_ISCC60RJTD030000_C_EDZW_20220103010201_27953104-35","0-20000-0-47807","Feature","Point","[130.375, 33.58166, 2.5]","2021-12-01T00:00:00Z/2021-12-02T00:00:00Z","air_temperature",11.0,"Celsius","NA","2022-03-08T13:34:16+0","a44e236f5dfb5d5fc5046bfa6eb2f477",13
"d0eebca24af64458bb93b6f5c11ce392","A_ISCC60RJTD030000_C_EDZW_20220103010201_27953104-35","0-20000-0-47807","Feature","Point","[130.375, 33.58166, 2.5]","2021-12-01T00:00:00Z/2021-12-02T00:00:00Z","air_temperature",7.5,"Celsius","NA","2022-03-08T13:34:16+0","7c3133632ec1b4f1422d759c5c12fa26",15
"50e9ee9249694c95a7a8f89b2d596a16","A_ISCC60RJTD030000_C_EDZW_20220103010201_27953104-35","0-20000-0-47807","Feature","Point","[130.375, 33.58166, 2.5]","2021-12-01T00:00:00Z/2021-12-02T00:00:00Z","air_temperature",9.4,"Celsius","NA","2022-03-08T13:34:16+0","35517ffca8eb8afca8b1e8140c51816f",17
"13cf4f4259134f748a226a60ca6dfa9c","A_ISCC60RJTD030000_C_EDZW_20220103010201_27953104-35","0-20000-0-47807","Feature","Point","[130.375, 33.58166, 2.5]","2021-12-01T00:00:00Z/2021-12-02T00:00:00Z","total_accumulated_precipitation",-0.1,"kg m-2","NA","2022-03-08T13:34:16+0","0eaf7264a090d3487d6f4422c5306350",21
"3ccdd2776eb042acba5c8af533224b94","A_ISCC60RJTD030000_C_EDZW_20220103010201_27953104-35","0-20000-0-47807","Feature","Point","[130.375, 33.58166, 2.5]","2021-12-01T00:00:00Z/2021-12-02T00:00:00Z","depth_of_fresh_snow",0.0,"m","NA","2022-03-08T13:34:16+0","0eaf7264a090d3487d6f4422c5306350",22
"2b94093286404e4997733e09663f283c","A_ISCC60RJTD030000_C_EDZW_20220103010201_27953104-35","0-20000-0-47807","Feature","Point","[130.375, 33.58166, 2.5]","2021-12-01T00:00:00Z/2021-12-02T00:00:00Z","total_snow_depth",0.0,"m","NA","2022-03-08T13:34:16+0","0eaf7264a090d3487d6f4422c5306350",23
"b338ae6a62704590a4452199b01ee6d5","A_ISCC60RJTD030000_C_EDZW_20220103010201_27953104-35","0-20000-0-47807","Feature","Point","[130.375, 33.58166, 2.5]","2021-12-02T00:00:00Z/2021-12-03T00:00:00Z","air_temperature",10.7,"Celsius","NA","2022-03-08T13:34:16+0","a44e236f5dfb5d5fc5046bfa6eb2f477",28
"db2977a3f7f544ad868849f9ff253836","A_ISCC60RJTD030000_C_EDZW_20220103010201_27953104-35","0-20000-0-47807","Feature","Point","[130.375, 33.58166, 2.5]","2021-12-02T00:00:00Z/2021-12-03T00:00:00Z","air_temperature",5.1,"Celsius","NA","2022-03-08T13:34:16+0","7c3133632ec1b4f1422d759c5c12fa26",30
"e0c8fd9bd9f94de2a3eea3db02f08be6","A_ISCC60RJTD030000_C_EDZW_20220103010201_27953104-35","0-20000-0-47807","Feature","Point","[130.375, 33.58166, 2.5]","2021-12-02T00:00:00Z/2021-12-03T00:00:00Z","air_temperature",7.7,"Celsius","NA","2022-03-08T13:34:16+0","35517ffca8eb8afca8b1e8140c51816f",32
"190efe882f52433da9235f4e549f962c","A_ISCC60RJTD030000_C_EDZW_20220103010201_27953104-35","0-20000-0-47807","Feature","Point","[130.375, 33.58166, 2.5]","2021-12-02T00:00:00Z/2021-12-03T00:00:00Z","total_accumulated_precipitation",-0.1,"kg m-2","NA","2022-03-08T13:34:16+0","0eaf7264a090d3487d6f4422c5306350",36
"0099ac6695514ab78f2a20fff2a93404","A_ISCC60RJTD030000_C_EDZW_20220103010201_27953104-35","0-20000-0-47807","Feature","Point","[130.375, 33.58166, 2.5]","2021-12-02T00:00:00Z/2021-12-03T00:00:00Z","depth_of_fresh_snow",0.0,"m","NA","2022-03-08T13:34:16+0","0eaf7264a090d3487d6f4422c5306350",37
"a2fc76448fe844ccb074299e27865a53","A_ISCC60RJTD030000_C_EDZW_20220103010201_27953104-35","0-20000-0-47807","Feature","Point","[130.375, 33.58166, 2.5]","2021-12-02T00:00:00Z/2021-12-03T00:00:00Z","total_snow_depth",0.0,"m","NA","2022-03-08T13:34:16+0","0eaf7264a090d3487d6f4422c5306350",38
"797b8778877a46fa83a11d1883f46104","A_ISCC60RJTD030000_C_EDZW_20220103010201_27953104-35","0-20000-0-47807","Feature","Point","[130.375, 33.58166, 2.5]","2021-12-03T00:00:00Z/2021-12-04T00:00:00Z","air_temperature",12.4,"Celsius","NA","2022-03-08T13:34:16+0","a44e236f5dfb5d5fc5046bfa6eb2f477",43
"5ff366f5bc984998b6e0ed98b8f63ebd","A_ISCC60RJTD030000_C_EDZW_20220103010201_27953104-35","0-20000-0-47807","Feature","Point","[130.375, 33.58166, 2.5]","2021-12-03T00:00:00Z/2021-12-04T00:00:00Z","air_temperature",6.4,"Celsius","NA","2022-03-08T13:34:16+0","7c3133632ec1b4f1422d759c5c12fa26",45
"369cfab08bdd41429530ca04351ddf3a","A_ISCC60RJTD030000_C_EDZW_20220103010201_27953104-35","0-20000-0-47807","Feature","Point","[130.375, 33.58166, 2.5]","2021-12-03T00:00:00Z/2021-12-04T00:00:00Z","air_temperature",9.0,"Celsius","NA","2022-03-08T13:34:16+0","35517ffca8eb8afca8b1e8140c51816f",47
"5d8481a11fba458e9960103b6f7638bd","A_ISCC60RJTD030000_C_EDZW_20220103010201_27953104-35","0-20000-0-47807","Feature","Point","[130.375, 33.58166, 2.5]","2021-12-03T00:00:00Z/2021-12-04T00:00:00Z","total_accumulated_precipitation",6.0,"kg m-2","NA","2022-03-08T13:34:16+0","0eaf7264a090d3487d6f4422c5306350",51
"199d9f7630b04afcb5ab6af9fd04c4ea","A_ISCC60RJTD030000_C_EDZW_20220103010201_27953104-35","0-20000-0-47807","Feature","Point","[130.375, 33.58166, 2.5]","2021-12-03T00:00:00Z/2021-12-04T00:00:00Z","depth_of_fresh_snow",0.0,"m","NA","2022-03-08T13:34:16+0","0eaf7264a090d3487d6f4422c5306350",52
"529c396118144b44aefcfdc28f37c2d8","A_ISCC60RJTD030000_C_EDZW_20220103010201_27953104-35","0-20000-0-47807","Feature","Point","[130.375, 33.58166, 2.5]","2021-12-03T00:00:00Z/2021-12-04T00:00:00Z","total_snow_depth",0.0,"m","NA","2022-03-08T13:34:16+0","0eaf7264a090d3487d6f4422c5306350",53
"3e5b7e5692ae453e96dd20672323c937","A_ISCC60RJTD030000_C_EDZW_20220103010201_27953104-35","0-20000-0-47807","Feature","Point","[130.375, 33.58166, 2.5]","2021-12-04T00:00:00Z/2021-12-05T00:00:00Z","air_temperature",11.7,"Celsius","NA","2022-03-08T13:34:16+0","a44e236f5dfb5d5fc5046bfa6eb2f477",58
"fe85f9d56f964bf2998dccc4d9cb19be","A_ISCC60RJTD030000_C_EDZW_20220103010201_27953104-35","0-20000-0-47807","Feature","Point","[130.375, 33.58166, 2.5]","2021-12-04T00:00:00Z/2021-12-05T00:00:00Z","air_temperature",7.7,"Celsius","NA","2022-03-08T13:34:16+0","7c3133632ec1b4f1422d759c5c12fa26",60
"597d57c9a40c4e189ba4dd8f5547f9a5","A_ISCC60RJTD030000_C_EDZW_20220103010201_27953104-35","0-20000-0-47807","Feature","Point","[130.375, 33.58166, 2.5]","2021-12-04T00:00:00Z/2021-12-05T00:00:00Z","air_temperature",9.4,"Celsius","NA","2022-03-08T13:34:16+0","35517ffca8eb8afca8b1e8140c51816f",62
