"feature.id","record.id","record.station_id.wsi","feature.type","feature.geometry.type","feature.geometry.coordinates","feature.properties.phenomenonTime","feature.properties.key","feature.properties.value","feature.properties.units","feature.properties.description","feature.properties.resultTime","feature.properties.metadata","feature.properties.index"
"b05fde80ecee4f46a50e12e46cadc06d","A_ISCC60RJTD030000_C_EDZW_20220103010201_27953104-13","0-20000-0-47590","Feature","Point","[140.89666, 38.26166, 38.9]","2021-12-01T00:00:00Z/2021-12-02T00:00:00Z","air_temperature",15.8,"Celsius","NA","2022-03-08T13:34:08+0","a44e236f5dfb5d5fc5046bfa6eb2f477",13
"4941b943c14c4b1f99babd8d5951a5c6","A_ISCC60RJTD030000_C_EDZW_20220103010201_27953104-13","0-20000-0-47590","Feature","Point","[140.89666, 38.26166, 38.9]","2021-12-01T00:00:00Z/2021-12-02T00:00:00Z","air_temperature",4.7,"Celsius","NA","2022-03-08T13:34:08+0","7c3133632ec1b4f1422d759c5c12fa26",15
"de5e1b492f294492a678da25d8b7e33b","A_ISCC60RJTD030000_C_EDZW_20220103010201_27953104-13","0-20000-0-47590","Feature","Point","[140.89666, 38.26166, 38.9]","2021-12-01T00:00:00Z/2021-12-02T00:00:00Z","air_temperature",11.4,"Celsius","NA","2022-03-08T13:34:08+0","35517ffca8eb8afca8b1e8140c51816f",17
"660939c6a4ec48ddb352e02759f2953c","A_ISCC60RJTD030000_C_EDZW_20220103010201_27953104-13","0-20000-0-47590","Feature","Point","[140.89666, 38.26166, 38.9]","2021-12-01T00:00:00Z/2021-12-02T00:00:00Z","total_accumulated_precipitation",27.0,"kg m-2","NA","2022-03-08T13:34:08+0","0eaf7264a090d3487d6f4422c5306350",21
"c4e3e0696a99423b9e14f3a90780e7f8","A_ISCC60RJTD030000_C_EDZW_20220103010201_27953104-13","0-20000-0-47590","Feature","Point","[140.89666, 38.26166, 38.9]","2021-12-01T00:00:00Z/2021-12-02T00:00:00Z","depth_of_fresh_snow",0.0,"m","NA","2022-03-08T13:34:08+0","0eaf7264a090d3487d6f4422c5306350",22
"4371b40d018c42b08d7d641d5d4c756f","A_ISCC60RJTD030000_C_EDZW_20220103010201_27953104-13","0-20000-0-47590","Feature","Point","[140.89666, 38.26166, 38.9]","2021-12-01T00:00:00Z/2021-12-02T00:00:00Z","total_snow_depth",0.0,"m","NA","2022-03-08T13:34:08+0","0eaf7264a090d3487d6f4422c5306350",23
"fcc607ad208b4673b0450b236c2f5b91","A_ISCC60RJTD030000_C_EDZW_20220103010201_27953104-13","0-20000-0-47590","Feature","Point","[140.89666, 38.26166, 38.9]","2021-12-02T00:00:00Z/2021-12-03T00:00:00Z","air_temperature",8.2,"Celsius","NA","2022-03-08T13:34:08+0","a44e236f5dfb5d5fc5046bfa6eb2f477",28
"ab2e4ba0fde44054819194d57f13c92a","A_ISCC60RJTD030000_C_EDZW_20220103010201_27953104-13","0-20000-0-47590","Feature","Point","[140.89666, 38.26166, 38.9]","2021-12-02T00:00:00Z/2021-12-03T00:00:00Z","air_temperature",2.6,"Celsius","NA","2022-03-08T13:34:08+0","7c3133632ec1b4f1422d759c5c12fa26",30
"1f0a5c7e6cdf44e8aa5117a1e76c10db","A_ISCC60RJTD030000_C_EDZW_20220103010201_27953104-13","0-20000-0-47590","Feature","Point","[140.89666, 38.26166, 38.9]","2021-12-02T00:00:00Z/2021-12-03T00:00:00Z","air_temperature",5.2,"Celsius","NA","2022-03-08T13:34:08+0","35517ffca8eb8afca8b1e8140c51816f",32
"53a1d7a139514b918e07cbd95a0f4709","A_ISCC60RJTD030000_C_EDZW_20220103010201_27953104-13","0-20000-0-47590","Feature","Point","[140.89666, 38.26166, 38.9]","2021-12-02T00:00:00Z/2021-12-03T00:00:00Z","total_accumulated_precipitation",1.0,"kg m-2","NA","2022-03-08T13:34:08+0","0eaf7264a090d3487d6f4422c5306350",36
