"feature.id","record.id","record.station_id.wsi","feature.type","feature.geometry.type","feature.geometry.coordinates","feature.properties.phenomenonTime","feature.properties.key","feature.properties.value","feature.properties.units","feature.properties.description","feature.properties.resultTime","feature.properties.metadata","feature.properties.index"
"6606cdcf2c8d4087a8d6b4878a370b78","A_IOBH03LFPW071100RRA_C_EDZW_20220307122201_97519806-0","0-20002-0-1400011","Feature","Point","[55.27732, -20.94572]","2022-03-07T11:10:00Z","duration_of_wave_record",2400.0,"s","NA","2022-03-08T14:41:12+0","4dc9e7e0489371a7d1d0afd34fb554b5",32
"85f7357d18e447e0a55ea383f6d973c6","A_IOBH03LFPW071100RRA_C_EDZW_20220307122201_97519806-0","0-20002-0-1400011","Feature","Point","[55.27732, -20.94572]","2022-03-07T11:10:00Z","significant_wave_height",0.4,"m","NA","2022-03-08T14:41:12+0","4dc9e7e0489371a7d1d0afd34fb554b5",33
"578d4ab87bfb4ad2859afe0bfd268598","A_IOBH03LFPW071100RRA_C_EDZW_20220307122201_97519806-0","0-20002-0-1400011","Feature","Point","[55.27732, -20.94572]","2022-03-07T11:10:00Z","maximum_wave_height",0.7000000000000001,"m","NA","2022-03-08T14:41:12+0","4dc9e7e0489371a7d1d0afd34fb554b5",34
"b3866d6027a04d6fae9daf02d6923b07","A_IOBH03LFPW071100RRA_C_EDZW_20220307122201_97519806-0","0-20002-0-1400011","Feature","Point","[55.27732, -20.94572]","2022-03-07T11:10:00Z","average_wave_period",5.0,"s","NA","2022-03-08T14:41:12+0","4dc9e7e0489371a7d1d0afd34fb554b5",35
