"feature.id","record.id","record.station_id.wsi","feature.type","feature.geometry.type","feature.geometry.coordinates","feature.properties.phenomenonTime","feature.properties.key","feature.properties.value","feature.properties.units","feature.properties.description","feature.properties.resultTime","feature.properties.metadata","feature.properties.index"
"d0acdec979f540f5b2814d8bb2ac493d","A_IOBH03LFPW071100_C_EDZW_20220307112202_97475789-0","0-20002-0-1400011","Feature","Point","[55.27732, -20.94572]","2022-03-07T10:40:00Z","duration_of_wave_record",2400.0,"s","NA","2022-03-08T14:41:13+0","4dc9e7e0489371a7d1d0afd34fb554b5",32
"71f08ba92aca46c6996388526f60294d","A_IOBH03LFPW071100_C_EDZW_20220307112202_97475789-0","0-20002-0-1400011","Feature","Point","[55.27732, -20.94572]","2022-03-07T10:40:00Z","significant_wave_height",0.4,"m","NA","2022-03-08T14:41:13+0","4dc9e7e0489371a7d1d0afd34fb554b5",33
"43f1961774ba4ae589867b008ba4bbcd","A_IOBH03LFPW071100_C_EDZW_20220307112202_97475789-0","0-20002-0-1400011","Feature","Point","[55.27732, -20.94572]","2022-03-07T10:40:00Z","maximum_wave_height",0.8,"m","NA","2022-03-08T14:41:13+0","4dc9e7e0489371a7d1d0afd34fb554b5",34
"1dda67143a614086a21fae4df54c8d54","A_IOBH03LFPW071100_C_EDZW_20220307112202_97475789-0","0-20002-0-1400011","Feature","Point","[55.27732, -20.94572]","2022-03-07T10:40:00Z","average_wave_period",5.0,"s","NA","2022-03-08T14:41:13+0","4dc9e7e0489371a7d1d0afd34fb554b5",35
