"feature.id","record.id","record.station_id.wsi","feature.type","feature.geometry.type","feature.geometry.coordinates","feature.properties.phenomenonTime","feature.properties.key","feature.properties.value","feature.properties.units","feature.properties.description","feature.properties.resultTime","feature.properties.metadata","feature.properties.index"
"add50acc41ee4337b4b2e5e73d660ddf","A_IOBH03LFPW080500_C_EDZW_20220308052201_98336694-1","0-20002-0-1400011","Feature","Point","[55.27732, -20.94572]","2022-03-08T05:10:00Z","duration_of_wave_record",2400.0,"s","NA","2022-03-08T14:41:37+0","4dc9e7e0489371a7d1d0afd34fb554b5",32
"c426a946ebba48449ece4bf8f5def181","A_IOBH03LFPW080500_C_EDZW_20220308052201_98336694-1","0-20002-0-1400011","Feature","Point","[55.27732, -20.94572]","2022-03-08T05:10:00Z","significant_wave_height",0.5,"m","NA","2022-03-08T14:41:37+0","4dc9e7e0489371a7d1d0afd34fb554b5",33
"372085bceb6d4c098be01ac09180f363","A_IOBH03LFPW080500_C_EDZW_20220308052201_98336694-1","0-20002-0-1400011","Feature","Point","[55.27732, -20.94572]","2022-03-08T05:10:00Z","maximum_wave_height",0.8,"m","NA","2022-03-08T14:41:37+0","4dc9e7e0489371a7d1d0afd34fb554b5",34
"02bd312be9034041958d4a413708fa6a","A_IOBH03LFPW080500_C_EDZW_20220308052201_98336694-1","0-20002-0-1400011","Feature","Point","[55.27732, -20.94572]","2022-03-08T05:10:00Z","average_wave_period",6.0,"s","NA","2022-03-08T14:41:37+0","4dc9e7e0489371a7d1d0afd34fb554b5",35
