"feature.id","record.id","record.station_id.wsi","feature.type","feature.geometry.type","feature.geometry.coordinates","feature.properties.phenomenonTime","feature.properties.key","feature.properties.value","feature.properties.units","feature.properties.description","feature.properties.resultTime","feature.properties.metadata","feature.properties.index"
"d9d2acb3efc94153a4d2fdad22f9418e","A_IOBH03LFPW072200_C_EDZW_20220307222102_97999774-0","0-20002-0-1400011","Feature","Point","[55.27732, -20.94572]","2022-03-07T21:40:00Z","duration_of_wave_record",2400.0,"s","NA","2022-03-08T14:41:28+0","4dc9e7e0489371a7d1d0afd34fb554b5",32
"93c31e32426845b99e88c9f8529c2cfd","A_IOBH03LFPW072200_C_EDZW_20220307222102_97999774-0","0-20002-0-1400011","Feature","Point","[55.27732, -20.94572]","2022-03-07T21:40:00Z","significant_wave_height",0.6,"m","NA","2022-03-08T14:41:28+0","4dc9e7e0489371a7d1d0afd34fb554b5",33
"19e886bfdc524ffca36735b6de58ff7e","A_IOBH03LFPW072200_C_EDZW_20220307222102_97999774-0","0-20002-0-1400011","Feature","Point","[55.27732, -20.94572]","2022-03-07T21:40:00Z","maximum_wave_height",1.0,"m","NA","2022-03-08T14:41:28+0","4dc9e7e0489371a7d1d0afd34fb554b5",34
"83d72e132c874787bafdc67ce20e9d10","A_IOBH03LFPW072200_C_EDZW_20220307222102_97999774-0","0-20002-0-1400011","Feature","Point","[55.27732, -20.94572]","2022-03-07T21:40:00Z","average_wave_period",6.0,"s","NA","2022-03-08T14:41:28+0","4dc9e7e0489371a7d1d0afd34fb554b5",35
