"feature.id","record.id","record.station_id.wsi","feature.type","feature.geometry.type","feature.geometry.coordinates","feature.properties.phenomenonTime","feature.properties.key","feature.properties.value","feature.properties.units","feature.properties.description","feature.properties.resultTime","feature.properties.metadata","feature.properties.index"
"921c397618744237a9482b67ffbcdde0","A_IOBH03LFPW080600_C_EDZW_20220308062201_98381177-1","0-20002-0-1400011","Feature","Point","[55.27732, -20.94572]","2022-03-08T06:10:00Z","duration_of_wave_record",2400.0,"s","NA","2022-03-08T14:41:38+0","4dc9e7e0489371a7d1d0afd34fb554b5",32
"8c7423cdc61b484eb54b2f70bd97de0d","A_IOBH03LFPW080600_C_EDZW_20220308062201_98381177-1","0-20002-0-1400011","Feature","Point","[55.27732, -20.94572]","2022-03-08T06:10:00Z","significant_wave_height",0.5,"m","NA","2022-03-08T14:41:38+0","4dc9e7e0489371a7d1d0afd34fb554b5",33
"85017a8f345f4f3aa378a8bd1597c17b","A_IOBH03LFPW080600_C_EDZW_20220308062201_98381177-1","0-20002-0-1400011","Feature","Point","[55.27732, -20.94572]","2022-03-08T06:10:00Z","maximum_wave_height",0.8,"m","NA","2022-03-08T14:41:38+0","4dc9e7e0489371a7d1d0afd34fb554b5",34
"09977d1683ed4056bbf022ca037acb5d","A_IOBH03LFPW080600_C_EDZW_20220308062201_98381177-1","0-20002-0-1400011","Feature","Point","[55.27732, -20.94572]","2022-03-08T06:10:00Z","average_wave_period",6.0,"s","NA","2022-03-08T14:41:38+0","4dc9e7e0489371a7d1d0afd34fb554b5",35
