"feature.id","record.id","record.station_id.wsi","feature.type","feature.geometry.type","feature.geometry.coordinates","feature.properties.phenomenonTime","feature.properties.key","feature.properties.value","feature.properties.units","feature.properties.description","feature.properties.resultTime","feature.properties.metadata","feature.properties.index"
"f29abad476124e9fa283e891419a48bb","A_IOBH03LFPW080300_C_EDZW_20220308032201_98221687-1","0-20002-0-1400011","Feature","Point","[55.27732, -20.94572]","2022-03-08T03:10:00Z","duration_of_wave_record",2400.0,"s","NA","2022-03-08T14:41:34+0","4dc9e7e0489371a7d1d0afd34fb554b5",32
"21f251fc57a9466d92c430aeff6b266e","A_IOBH03LFPW080300_C_EDZW_20220308032201_98221687-1","0-20002-0-1400011","Feature","Point","[55.27732, -20.94572]","2022-03-08T03:10:00Z","significant_wave_height",0.4,"m","NA","2022-03-08T14:41:34+0","4dc9e7e0489371a7d1d0afd34fb554b5",33
"4c63e25023654247a6eea6accc8198d2","A_IOBH03LFPW080300_C_EDZW_20220308032201_98221687-1","0-20002-0-1400011","Feature","Point","[55.27732, -20.94572]","2022-03-08T03:10:00Z","maximum_wave_height",0.9,"m","NA","2022-03-08T14:41:34+0","4dc9e7e0489371a7d1d0afd34fb554b5",34
"435cbc6134254234a7aa270766a29330","A_IOBH03LFPW080300_C_EDZW_20220308032201_98221687-1","0-20002-0-1400011","Feature","Point","[55.27732, -20.94572]","2022-03-08T03:10:00Z","average_wave_period",6.0,"s","NA","2022-03-08T14:41:34+0","4dc9e7e0489371a7d1d0afd34fb554b5",35
