"feature.id","record.id","record.station_id.wsi","feature.type","feature.geometry.type","feature.geometry.coordinates","feature.properties.phenomenonTime","feature.properties.key","feature.properties.value","feature.properties.units","feature.properties.description","feature.properties.resultTime","feature.properties.metadata","feature.properties.index"
"eb68fb0d580c47b48977fecae8201f5a","A_ISCC60RJTD030000_C_EDZW_20220103010201_27953104-20","0-20000-0-47636","Feature","Point","[136.965, 35.16666, 51.1]","2021-12-01T00:00:00Z/2021-12-02T00:00:00Z","air_temperature",16.4,"Celsius","NA","2022-03-08T13:34:11+0","a44e236f5dfb5d5fc5046bfa6eb2f477",13
"3a94d0e04730474d94566dfdd8e582a0","A_ISCC60RJTD030000_C_EDZW_20220103010201_27953104-20","0-20000-0-47636","Feature","Point","[136.965, 35.16666, 51.1]","2021-12-01T00:00:00Z/2021-12-02T00:00:00Z","air_temperature",5.0,"Celsius","NA","2022-03-08T13:34:11+0","7c3133632ec1b4f1422d759c5c12fa26",15
"3ce54f00d0e14b62a24b601e29a34020","A_ISCC60RJTD030000_C_EDZW_20220103010201_27953104-20","0-20000-0-47636","Feature","Point","[136.965, 35.16666, 51.1]","2021-12-01T00:00:00Z/2021-12-02T00:00:00Z","air_temperature",11.0,"Celsius","NA","2022-03-08T13:34:11+0","35517ffca8eb8afca8b1e8140c51816f",17
"dc3653b2b1dd47afb2fcf3cf6b291bc8","A_ISCC60RJTD030000_C_EDZW_20220103010201_27953104-20","0-20000-0-47636","Feature","Point","[136.965, 35.16666, 51.1]","2021-12-01T00:00:00Z/2021-12-02T00:00:00Z","total_accumulated_precipitation",19.0,"kg m-2","NA","2022-03-08T13:34:11+0","0eaf7264a090d3487d6f4422c5306350",21
"da8a80e60e994c09abce91acb4abba86","A_ISCC60RJTD030000_C_EDZW_20220103010201_27953104-20","0-20000-0-47636","Feature","Point","[136.965, 35.16666, 51.1]","2021-12-01T00:00:00Z/2021-12-02T00:00:00Z","depth_of_fresh_snow",0.0,"m","NA","2022-03-08T13:34:11+0","0eaf7264a090d3487d6f4422c5306350",22
"37aa2f03fa76417cb6045cec8edc99b7","A_ISCC60RJTD030000_C_EDZW_20220103010201_27953104-20","0-20000-0-47636","Feature","Point","[136.965, 35.16666, 51.1]","2021-12-01T00:00:00Z/2021-12-02T00:00:00Z","total_snow_depth",0.0,"m","NA","2022-03-08T13:34:11+0","0eaf7264a090d3487d6f4422c5306350",23
"4403a24022f740bb94f7d8d0276c93ed","A_ISCC60RJTD030000_C_EDZW_20220103010201_27953104-20","0-20000-0-47636","Feature","Point","[136.965, 35.16666, 51.1]","2021-12-02T00:00:00Z/2021-12-03T00:00:00Z","air_temperature",12.0,"Celsius","NA","2022-03-08T13:34:11+0","a44e236f5dfb5d5fc5046bfa6eb2f477",28
"4785d06e0d1e4a289c6672d14e8756e9","A_ISCC60RJTD030000_C_EDZW_20220103010201_27953104-20","0-20000-0-47636","Feature","Point","[136.965, 35.16666, 51.1]","2021-12-02T00:00:00Z/2021-12-03T00:00:00Z","air_temperature",2.8,"Celsius","NA","2022-03-08T13:34:11+0","7c3133632ec1b4f1422d759c5c12fa26",30
"8cd054c7f7904cc1920767217182c449","A_ISCC60RJTD030000_C_EDZW_20220103010201_27953104-20","0-20000-0-47636","Feature","Point","[136.965, 35.16666, 51.1]","2021-12-02T00:00:00Z/2021-12-03T00:00:00Z","air_temperature",6.7,"Celsius","NA","2022-03-08T13:34:11+0","35517ffca8eb8afca8b1e8140c51816f",32
"1a2cc3a2dbfb49d0af5f6e433d96aca8","A_ISCC60RJTD030000_C_EDZW_20220103010201_27953104-20","0-20000-0-47636","Feature","Point","[136.965, 35.16666, 51.1]","2021-12-02T00:00:00Z/2021-12-03T00:00:00Z","total_accumulated_precipitation",-0.1,"kg m-2","NA","2022-03-08T13:34:11+0","0eaf7264a090d3487d6f4422c5306350",36
